CAND_ID|CAND_NAME|CAND_PTY_AFFILIATION|CAND_ELECTION_YEAR|CAND_ELECTION_STATE|CAND_ELECTION_TYPE|CAND_INCUMBENT_STATUS|CAND_PCC|CAND_ZIP|CAND_CITY|CAND_STATE
P80004070|MUHAMMED, JESUS BILAL ISLAM ALLAH|REP|2008|US|P|C|C00433581|48126|DEARBORN|MI
P80004088|FURNISS, DAVID ERNST|REP|2008|US|P|C|C00433623|32348|PERRY|FL
P80004096|STANHOPE, DOUGLAS|LIB|2008|US|P|C|C00433631|85603|BISBEE|AZ
P80004104|MILES, HUBERT BILLY JR|NNE|2008|US|P|C|C00433698|64124|KANSAS CITY|MO
P80004112|BEADLES, WILLIAM DAVID|CIT|2008|US|P|C|C00433706|80831|PEYTON|CO
P80004120|BILLINGS-ELIAS, CHRISTINA GERASIMOS|DEM|2008|US|P|C|C00433649|90212|BEVERLY HILLS|CA
P80004138|GODWIN, WRENDO JOHNSON P|DEM|2008|US|P|C|C00433748|23421|PARKSLEY|VA
P80004146|WILSON, KELCEY BRIAN|OTH|2008|US|P|C|C00438960|90265|MALIBU|CA
P80004153|WILLIAMS, JOMO K MANUAL|OTH|2008|US|P|C|C00433771|12953|MALONE|NY
P80004195|FRANK, DORY|DEM|2008|US|P|C|C00434175|90036|LOS ANGELES|CA
P80004203|MCKINNEY, RAYMOND LOUIS|REP|2008|US|P|C|C00434407|31419|SAVANNAH|GA
P80004211|BISHOP, DAVID MICHAEL|OTH|2008|US|P|C|C00434316|90291|VENICE|CA
P80004237|VAUGHN, CORROGAN R|REP|2008|US|P|C|C00434522|21208|BALTIMORE|MD
P80004245|THOMAS, JEFFREY C MD|DEM|2008|US|P|C|C00434597|53548|JAMESVILLE|WI
P80004252|LORD-LEUTWYLER, BRADLEY K|NNE|2008|US|P|C|C00435552|89074|HENDERSON|NV
P80004260|ALGAR, VIRGINIA|REP|2008|US|P|C|C00434613|34265|ARCADIA|FL
P80004286|GEISLER, ANNE HART|REP|2008|US|P|C|C00435008|37922|KNOXVILLE|TN
P80004294|ARANJO, ROLAND|DEM|2008|US|P|C|C00435123|91803|ALHAMBRA|CA
P80004302|SPRANKLE, KEITH ROBERT|REP|2008|US|P|C|C00435172|98206|EVERETT|WA
P80004310|SANDERS, COLONEL LAUNEIL|REP|2008|US|P|C|C00435248|29349|INMAN|SC
P80004344|BORMAN, MATTHEW JAY|AMP|2008|US|P|C|C00435511|32305|TALLAHASSEE|FL
P80004351|GREENSPON, JON ADAM|REP|2012|US|P|C|C00460329|59718|BOZEMAN|MT
P80004393|WOLIN, MARC|REP|2008|US|P|C||20003|WASHINGTON|DC
P80004401|ROBINSON, RALPH MARSHALL|IND|2008|US|P|C|C00435784|46038|FISHERS|IN
P80004419|RAILEY, CHARLES GLEN|REP|2008|US|P|C|C00435800|26330|BRIDGEPORT|WV
P80004427|GRASSO, PETER SAMUEL JR|IND|2008|US|P|C|C00435867|22611|BERRYVILLE|VA
P80004435|WILES, VIRGIL L R|REP|2008|US|P|C|C00436113|63033|FLORISSANT|MO
P80004443|PARKER, GLENDA GAIL|UNK|2008|US|P|C|C00436196|22303|ALEXANDRIA|VA
P80004450|RUFF, GARY|IND|2008|US|P|C|C00436394|76006|ARLINGTON|TX
P80004468|MUFFOLETTO, DANIEL SALVATORE DR ND|REP|2007|US|P|C|C00436477|05255|MANCHESTER|VT
P80004476|FROTHINGHAM, ELIZABETH MASON DR|UNK|2008|US|P|C|C00436592|67501|HUTCHINSON|KS
P80004492|VALENTINE, MELVIN JR|OTH|2020|US|P|C|C00436733|89122|LAS VEGAS|NV
P80004500|KOENIG, WILLIAM RONALD|IND|2008|US|P|C|C00439620|22313|ALEXANDRIA|VA
P80004526|HANAGHAN, DENNIS MICHAEL|IND|2008|US|P|C|C00436915|45429|KETTERING|OH
P80004534|INGRAM, WILLIAM MICHAEL|IND|2008|US|P|C|C00436956|54736|DURAND|WI
P80004542|SAWYER, JOHN W III|DEM|2008|US|P|C|C00437194|33912|FT MYERS|FL
P80004559|MOXHAM, HOWARD LOUIS|IND|2008|US|P|C||32130|DELEON SPRINGS|FL
P80004575|MCCUMBER, LAURA JANE|NNE|2012|US|P|C|C00437673|96151|SOUTH LAKE TAHOE|CA
P80004583|BURNS, WILLIAM JASON|REP|2008|US|P|C|C00437830|32539|CRESTVIEW|FL
P80004591|WRIGHT, JAMES|DEM|2008|US|P|C|C00437939|77357|NEW CANEY|TX
P80004609|NETHKEN, FRANK|REP|2008|US|P|O|C00437848|21502|CUMBERLAND|MD
P80004617|HOWARD, ALBERT|REP|2008|US|P|C|C00438275|48105|ANN ARBOR|MI
P80004625|ADAMS, STEPHEN PAUL|IND|2008|US|P|C|C00438036|40515|LEXINGTON|KY
P80004633|ZARWELL, EUGENE ROBERT|REP|2008|US|P|C|C00438093|20716|BOWIE|MD
P80004641|SMITH, RHETT R|REP|2008|US|P|C|C00438218|78209|SAN ANTONIO|TX
P80004658|MIRABELLA, STEVEN EDWARD|REP|2008|US|P|C|C00438127|37134|NEW JOHNSONVILLE|TN
P80004732|MARTIN, GREG|REP|2008|US|P|C|C00439737|19530|KUTZTOWN|PA
P80004765|HEWES, HENRY|DEM|2008|US|P|C|C00438911|10022|NY|NY
P80004773|KINGERY, DANIEL MELZINE|NNE|2008|US|P|C|C00438929|85644|WILLCOX|AZ
P80004781|FOX, HEATHER|DEM|2008|US|P|C|C00438952|90027|LOS ANGELES|CA
P80004799|CARTER, JAMES (JIMMY) HARLIN|OTH|2008|US|P|C|C00439026|32061|LIVE OAK|FL
P80004807|FENDIG, H NEAL JR (CAP)|REP|2008|US|P|C|C00439083|31522|ST SIMONS ISLAND|GA
P80004815|BANKS, JEDIDIAH ELIJAH WENDELL KENNEDY|REP|2008|US|P|C|C00439091|17403|YORK|PA
P80004823|CUEVAS, NICKOLAS BEVAN (FARMER)|REP|2012|US|P|C|C00485458|46061|NOBLESVILLE|IN
P80004831|HUNTER, D R|DEM|2008|US|P|C|C00457069|79114|AMARILLO|TX
P80004849|APARICIO, JOSE MIGUEL|IND|2008|US|P|C|C00439166|60608|CHICAGO|IL
P80004856|ROY, KAMAL KARNA R REVEREND DR|REP|2008|US|P|C|C00439281|12983|SARANAC LAKE|NY
P80004864|GILLEN, DONALD ROBERT|DEM|2008|US|P|C|C00439356|32541|DESTIN|FL
P80004872|SWIFT, KAT|GRE|2008|US|P|C|C00439612|78201|SAN ANTONIO|TX
P80004898|VID, DA MD|IND|2008|US|P|C|C00440925|94941|MILL VALLEY|CA
P80004922|METCALF, JOHN GLENN BARRY SR|OTH|2008|US|P|C|C00440263||BROOKLYN|NY
P80004930|MCKINNEY, CYNTHIA|GRE|2008|US|P|C|C00440289|31131|ATLANTA|GA
P80004948|ROBINSON, MARK SHANE|OTH|2008|US|P|C|C00440396||HEMET|CA
P80004955|TUCKER, JOSEPH HOWARD|REP|2008|US|P|O||30314|ATLANTA|GA
P80005051|WILLIAMS, DANIEL E|LIB|2008|US|P|C|C00441360|34134|BONITA SPRINGS|FL
P80005069|NOLAN, JOHN STUART|NNE|2008|US|P|C|C00441964|98604|BATTLE GROUND|WA
P80005077|BOSS, JEFF|DEM|2012|US|P|C|C00463463|07093|GUTTENBERG|NJ
P80005093|NIX, ROBERT SHERMAN III|UNK|2008|US|P|C|C00455261||HOLLYWOOD|AL
P80005101|HOINOSKI, DALE|IND|2008|US|P|C|C00442129|64034|GREENWOOD|MO
P80005119|ALLEN, JONATHAN EDWARD|IND|2008|US|P|C|C00442335|81401|MONTROSE|CO
P80005127|MILLS, WILLIAM LOUIS JR|IND|2008|US|P|C|C00441998|42261|MORGANTOWN|KY
P80005135|BOOTIE, JOHN KENNETH|IND|2008|US|P|C|C00442376|17545|MANHEIM|PA
P80005143|SMITH, CHRISTOPHER POPHAM|OTH|2008|US|P|C|C00442632|02114|BOSTON|MA
P80005168|ASSER, OLIVIER LODEWIJK FERDINAND|OTH|2008|US|P|C|C00443697|55432|FRIDLEY|MN
P80005176|SMALLEY, CLIFFORD J (FARMER JIM)|NNE|2008|US|P|C|C00443267|76645|HILLSBORO|TX
P80005184|BEARSON, TIMOTHY LEE|REP|2008|US|P|C|C00443416|33435|BOYNTON BEACH|FL
P80005218|SIMON, ILYSE A|NNE|2008|US|P|C|C00443747|12401|KINGSTON|NY
P80005226|GIANNIBICEGO, HOA TRAN|REP|2008|US|P|C|C00443754|77018|HOUSTON|TX
P80005234|TORRES-LONA, RUBY ANN ULLOA|IND|2008|US|P|C|C00444513|96734|KAILUA|HI
P80005242|WILLIAMS, GEORGE WASHINGTON|OTH|2012|US|P|C|C00445148|44511|YO|OH
P80005267|ODOM, JERRY A|IND|2008|US|P|C|C00444349|45069|WEST CHESTER|OH
P80005275|MOORE, BRIAN PATRICK|SOC|2008|US|P|C|C00446021|34606|SPRING HILL|FL
P80005291|BARBOUR, HALEY|UNK|2008|US|P|C||30028|CUMMING|GA
P80005317|STAND, ELM W|IND|2008|US|P|C|C00446161|89570|RENO|NV
P80005325|BOND, TANYA ELIZABETH DR REV|DEM|2008|US|P|C|C00445726|19104|PHILADELPHIA|PA
P80005366|CROSS, KENNETH ROBERT|OTH|2008|US|P|C|C00446526|72501|BATESVILLE|AR
P80005374|BEHM, KARL|IND|2008|US|P|C|C00446658|32181|POMONA PARK|FL
P80005390|JOHNSON, JESSE C JR|OTH|2008|US|P|C|C00448084|25314|CHARLESTON|WV
P80005416|RUWART, MARY J|LIB|2008|US|P|C|C00447805|78611|BURNET|TX
P80005440|BONGARDT, BRUCE DAVID|OTH|2008|US|P|C|C00451963|92782|TUSTIN|CA
P80005465|THIEL, TIMOTHY CHRISTOPHER|OTH|2008|US|P|C|C00449843|53081|SHEBOYGAN|WI
P80005499|BALDWIN, CHARLES OBADIAH|CST|2008|US|P|C|C00449983|32523|PENSACOLA|FL
P80005572|LA RIVA, GLORIA ESTELA|UNK|2008|US|P|C|C00450908|94110|SAN FRANCISCO|CA
P80005580|BARR, BOB|LIB|2008|US|P|C|C00450841|30080|SMYRNA|GA
P80005606|MEYER, DARIN|IND|2008|US|P|C|C00451534|10924|GOSHEN|NY
P80005614|ARNOLD, KEITH L|DEM|2008|US|P|C|C00452060|98002|AUBURN|WA
P80005630|CLEMENT, DOUGLAS GEORGE|UNK|2012|US|P|C||63122|KIRKWOOD|MO
P80005655|STEVENS, THOMAS ROBERT|OTH|2008|US|P|C|C00452185|11501|MINEOLA|NY
P80005663|LUNDEEN, JAMES EDGAR SR MD|IND|2008|US|P|C|C00452730|43207|COLUMBUS|OH
P80005671|STATH, JEFFREY DENNIS|IND|2008|US|P|C|C00452466|93003|VENTURA|CA
P80005689|CHARLSON, REGINALD THOMAS|NNE|2008|US|P|C|C00452540|91362|THOUSAND OAKS|CA
P80005697|LIMER, CLIFTON ROY JOHN JR|IND|2008|US|P|C|C00452672|13212|N SYRACUSE|NY
P80005713|CRIVEAU, JAMES DENNIS|NNE|2012|US|P|C|C00462168|23502|NORFOLK|VA
P80005721|MCCASKILL, CLAIRE (VP)|DEM|2008|US|P|C||63130|ST LOUIS|MO
P80005739|REDLICH, MICHAEL R|NNE|2008|US|P|C|C00453894|75013|ALLEN|TX
P80005754|DE NUGENT, JOHN|NNE|2008|US|P|C|C00455220|16055|SARVER|PA
P80005762|MCNEIL, ROBERT A (BOB)|IND|2008|US|P|C|C00455451|77007|HOUSTON|TX
P80005788|BEIL, JAMES FRANCIS|UNK|2008|US|P|C|C00456814|44095|WILLOWICK|OH
P80005796|GERMALIC, JAMES|IND|2008|US|P|C|C00456830|44691|WOOSTER|OH
P80005804|WYATT, AMY LOU|NNE|2008|US|P|C|C00456848|22040|FALLSCHURCH|VA
S0AK00063|MURKOWSKI, FRANK SENATOR|REP|2004|AK|S|I|C00161737||FAIRBANKS|AK
S0AK00097|VONDERSAAR, FRANK J|DEM|2010|AK|S|C|C00468306|99603|HOMER|AK
S0AK00105|BIRD, ROBERT MARIO|IND|2008|AK|S|C|C00450940|99611|KENAI|AK
S0AK00121|MILLER, JOSEPH W|REP|2010|AK|S|C|C00482117|99707|FAIRBANKS|AK
S0AK00139|MCADAMS, SCOTT|DEM|2010|AK|S|C|C00484949|99835|SITKA|AK
S0AK00147|KERN, JACOB SETH|DEM|2010|AK|S|C||99508|ANCHORAGE|AK
S0AK00154|CARTER, ROBERT TIMOTHY|OTH|2010|AK|S|C|C00489377|99587|GIRDWOOD|AK
S0AK00162|HILL, SID|NNE|2010|AK|S|C||99645|PALMER|AK
S0AK00170|HANDY, FRED EVERETTE|NNE|2010|AK|S|C||99502|ANCHORAGE|AK
S0AL00149|SWANSON, JOHNNY III|DEM|2008|AL|S|C|C00359695|35202|BIRMINGHAM|AL
S0AL00164|BARNES, WILLIAM G.|DEM|2010|AL|S|C|C00485490|35215|BIRMINGHAM|AL
S0AL00172|DE MOORE, SIMONE D.|DEM|2010|AL|S|C||36618|MOBILE|AL
S0AL00180|MOSER, N.C. 'CLINT'|REP|2010|AL|S|C||36604|MOBILE|AL
S0AR00028|PRYOR, MARK L|DEM|2014|AR|S|I|C00366401|72203|LITTLE ROCK|AR
S0AR00036|COLEMAN, CURTIS|REP|2010|AR|S|C|C00461871|72212|LITTLE ROCK|AR
S0AR00044|RAMEY, FRED|REP|2010|AR|S|C|C00464099|72143|SEARCY|AR
S0AR00051|COX, THOMAS F|REP|2010|AR|S|C|C00464123|72223|LITTLE ROCK|AR
S0AR00069|REYNOLDS, CONRAD EARL|REP|2010|AR|S|C|C00466185|72034|CONWAY|AR
S0AR00077|BAKER, GILBERT|REP|2010|AR|S|C|C00466649|72034|CONWAY|AR
S0AR00085|HENDREN, KIM DEXTER|REP|2010|AR|S|C|C00466896|72736|GRAVETTE|AR
S0AR00093|ROGERS, BUDDY (HILUARD G)|REP|2010|AR|S|C|C00468041|72756|ROGERS|AR
S0AR00101|PRITT, ANDREW DREW|DEM|2010|AR|S|C|C00471383|72227|LITTLE ROCK|AR
S0AR00119|FRIZZELL, EDWARD DALE|NNE|2010|AR|S|C|C00472183|72032|CONWAY|AR
S0AR00127|REED, STANLEY E|REP|2010|AR|S|C|C00472977|72360|MARIANNA|AR
S0AR00135|DROWN, RONALD TREVOR|IND|2010|AR|S|C|C00472399|72802|RUSSELLVILLE|AR
S0AR00143|ALEXANDER, JOHN RANDALL (RANDY)|REP|2010|AR|S|C|C00476366|72764|SPRINGDALE|AR
S0AR00150|BOOZMAN, JOHN|REP|2010|AR|S|C|C00476317|72745|LOWELL|AR
S0AR00168|HALTER, WILLIAM A|DEM|2010|AR|S|C|C00477711|72116|NORTH LITTLE ROCK|AR
S0AR00176|MORRISON, DANIEL COCHCRAN 'DC'|DEM|2010|AR|S|C|C00478396|72223|LITTLE ROCK|AR
S0AR00184|GRAY, JOHN|GRE|2010|AR|S|C|C00487116|72737|GREENLAND|AR
S0AR00192|HERCHER, STEPHAN FRANK|GRE|2010|AR|S|C||72923|BARLING|AR
S0AZ00152|STARKY, STUART M|DEM|2010|AZ|S|C|C00459636|85028|PHOENIX|AZ
S0AZ00186|GARCIA, RODOLFO RUDY|DEM|2010|AZ|S|C|C00455964|85713|TUCSON|AZ
S0AZ00194|DEAKIN, JIMMIE LEE JR|REP|2010|AZ|S|C|C00458281|85024|PHOENIX|AZ
S0AZ00202|SIMCOX, CHRIS|REP|2010|AZ|S|C|C00461293|85254|SCOTTSDALE|AZ
S0AZ00210|HUFF, JOSEPH|DEM|2010|AZ|S|C||85255|SCOTTSDALE|AZ
S0AZ00228|LUNDY, WILLIAM|REP|2010|AZ|S|C|C00466631|86404|LAKE HAVASH CITY|AZ
S0AZ00236|CRUZADO, LOUIS MICHAEL|REP|2010|AZ|S|C|C00476051|85060|PHOENIX|AZ
S0AZ00244|GILYEAT, IAN|IND|2010|AZ|S|C|C00474973|85296|SCOTTSDALE|AZ
S0AZ00251|HAYWORTH, JD|REP|2010|AZ|S|C|C00474825|85255|SCOTTSDALE|AZ
S0AZ00269|GLASSMAN, RODNEY BRITZ|DEM|2010|AZ|S|C|C00480772|85712|TUCSON|AZ
S0AZ00277|PARRAZ, RANDY ALAN|DEM|2010|AZ|S|C|C00481556|85254|SCOTTSDALE|AZ
S0AZ00285|JOSLYN, JERRY|GRE|2010|AZ|S|C|C00481572|85259|SCOTTSDALE|AZ
S0AZ00293|DOUGHERTY, JOHN E III|DEM|2010|AZ|S|C|C00482588|85011|PHOENIX|AZ
S0AZ00301|NOLAN, DAVID F|LIB|2010|AZ|S|C|C00484600|85750|TUCSON|AZ
S0AZ00319|KOLLER, WILLIAM JOHN|DEM|2010|AZ|S|C|C00484105|85711|TUCSON|AZ
S0AZ00327|CHAVEZ, SANTOS|UNK|2010|AZ|S|C|||PHOENIX|
S0AZ00335|DUDIKOFF, SYDNEY|UNK|2010|AZ|S|C||85718|TUSCON|AZ
S0CA00199|FEINSTEIN, DIANNE|DEM|2012|CA|S|I|C00315176|94118|SAN FRANCISCO|CA
S0CA00298|DEVORE, CHUCK|REP|2010|CA|S|C|C00457374|92620|IRVINE|CA
S0CA00306|RAMIREZ, AL|REP|2010|CA|S|C|C00464586|90408|SANTA MONICA|CA
S0CA00314|THEZION, MOSHEH|REP|2010|CA|S|C|C00467316|91505|BURBANK|CA
S0CA00322|GREYCLANUS, STEVEN SAMUEL|REP|2010|CA|S|C||93662|SELMA|CA
S0CA00330|FIORINA, CARLY|REP|2010|CA|S|C|C00469924|95814|SACRAMENTO|CA
S0CA00348|GOLDBERG, NEIL BRIAN|IND|2010|CA|S|C|C00476358|95001|APTOS|CA
S0CA00355|QUINTANA, BRIAN|DEM|2010|CA|S|C|C00479675|90023|LOS ANGELES|CA
S0CA00363|KAUS, ROBERT MICHAEL|DEM|2010|CA|S|C|C00480269|90291|VENICE|CA
S0CA00371|NOONAN, EDWARD C|AIP|2010|CA|S|C||95901|MARYSVILLE|CA
S0CA00389|SALEHI, AL|AIP|2010|CA|S|C||90210|BEVERLY HILLS|CA
S0CA00397|ROBERTS, DUANE J|GRE|2010|CA|S|C||92804|ANCHEIM|CA
S0CA00405|HARRIS, JAMES E.|W|2010|CA|S|C||90062|LOS ANGELES|CA
S0CA00413|KUGLER, HANS J.|W|2010|CA|S|C||90277|REDONDO BEACH|CA
S0CA00421|VLAKANCIC, CONNOR|W|2010|CA|S|C||95003|APTOS|CA
S0CO00120|CAMPBELL, BEN NIGHTHORSE|REP|2004|CO|S|C|C00384610|80201|DENVER|CO
S0CO00211|BENNET, MICHAEL F|DEM|2010|CO|S|I|C00458398|80206|DENVER|CO
S0CO00229|FRAZIER, RYAN L|REP|2010|CO|S|C|C00461020|80042|AURORA|CO
S0CO00237|BUCK, KENNETH R|REP|2010|CO|S|C|C00461368|80250|DENVER|CO
S0CO00245|TIDWELL, H CLEVE JR|REP|2010|CO|S|C|C00461897|80247|DENVER|CO
S0CO00252|VAN WYK, MARK EVAN|REP|2010|CO|S|C||80104|CASTLE ROCK|CO
S0CO00260|KENNEDY, GARY DEAN|REP|2010|CO|S|C|C00464883|81328|MANCOS|CO
S0CO00278|KORKOWSKI, LUKE|REP|2010|CO|S|C|C00464925|81224|CRESTED BUTTE|CO
S0CO00286|ROMANOFF, ANDREW|DEM|2010|CO|S|C|C00467118|80209|DENVER|CO
S0CO00294|NORTON, JANE BERGMAN|REP|2010|CO|S|C|C00466714|80155|GREENWOOD VILLAGE|CO
S0CO00302|BARTON, STEVEN KENT|REP|2010|CO|S|C|C00468710|81240|PENROSE|CO
S0CO00310|WIENS, THOMAS J|REP|2010|CO|S|C|C00469304|80104|CASTLE ROCK|CO
S0CO00328|STRINGER, ROGER MACLYN|LIB|2010|CO|S|C|C00471854|80015|CENTENNIAL|CO
S0CO00336|FINGER, JOHN H JR|LIB|2010|CO|S|C|C00476655|80132|MONUMENT|CO
S0CO00344|NAPOLITANO, JASON ANDREW|IND|2010|CO|S|C|C00490276|80538|LOVELAND|CO
S0CO00351|MILLER, CHARLEY|UNK|2010|CO|S|C||80129|LITTLETON|CO
S0CO00369|MOROMISATO, J.|UNK|2010|CO|S|C||80238|DENVER|CO
S0CO00377|TRACY, BRYAN H.|UNK|2010|CO|S|C||81147|PAGOSA SPRINGS|CO
S0CO00385|ROMAN, RAYMOND|OTH|2010|CO|S|C||81005|PUEBLO|CO
S0CO00393|RANK, ROBERT|REP|2010|CO|S|C||80204|DENVER|CO
S0CO00401|NEWMAN, MICHELE M.|UNK|2010|CO|S|C||80220|DENVER|CO
S0CT00037|DODD, CHRISTOPHER J|DEM|2010|CT|S|I|C00347310|06127|WEST HARTFORD|CT
S0CT00060|GIORDANO, PHILIP A|REP|2000|CT|S|C|C00353862|06708|WATERBURY|CT
S0CT00094|CALIGIURI, SAM|REP|2010|CT|S|O|C00459966|06489|SOUTHINGTON|CT
S0CT00102|SIMMONS, ROBERT R|REP|2010|CT|S|O|C00460139|06378|STONINGTON|CT
S0CT00110|ALPERT, MERRICK|DEM|2010|CT|S|O|C00462051|06320|NEW LONDON|CT
S0CT00128|PEARSON, ROGER J|DEM|2010|CT|S|O|C00462606|06901|STAMFORD|CT
S0CT00136|FOLEY, THOMAS C|REP|2010|CT|S|O|C00462994|06911|STAMFORD|CT
S0CT00144|FORRAS, VINCENT|REP|2010|CT|S|O|C00463356|06877|RIDGEFIELD|CT
S0CT00151|MCMAHON, LINDA|REP|2010|CT|S|O|C00467100|06127|WEST HARTFORD|CT
S0CT00169|SCHIFF, PETER DAVID|REP|2010|CT|S|O|C00468199|06883|WESTON|CT
S0CT00177|BLUMENTHAL, RICHARD|DEM|2010|CT|S|O|C00473587|06831|GREENWHICH|CT
S0CT00185|WHITNUM, L LEE|DEM|2010|CT|S|O|C00478594|06831|GREENWICH|CT
S0CT00193|MOSLER, WARREN BRUCE|IND|2010|CT|S|O|C00479162|06437|GUILFORD|CT
S0CT00201|BOOK, ETHAN|REP|2010|CT|S|O|C00482273|06825|FAIRFIELD|CT
S0CT00219|HILL, BRIAN KEITH|W|2010|CT|S|O|C00486829|06095|WINDSOR|CT
S0CT00227|VASSAR, CARL E.|W|2010|CT|S|C||06611|TUMBULL |CT
S0CT00235|OLSZTA, DAVE|W|2010|CT|S|C||06460|MILFORD|CT
S0CT00243|GILES , JAY J.|W|2010|CT|S|C||06042|MANCHESTER |CT
S0CT00250|RUSSELL, JEFF|W|2010|CT|S|C||06025|EAST GLASTINBURY|CT
S0CT00268|TRACESKI, JOHN|W|2010|CT|S|C||06082|ENFIELD|CT
S0CT00284|VACHON, TODD|W|2010|CT|S|C||06415|COLCHESTER|CT
S0DE00068|CASTLE, MICHAEL N|REP|2010|DE|S|O|C00254938|19806|WILMINGTON|DE
S0DE00076|WARD, CARLET DEETTA|REP|2010|DE|S|O|C00482539|19901|DOVER|DE
S0DE00084|UNDERWOOD, ERIK MONROE|DEM|2010|DE|S|O|C00473397|30310|ATLANTA|GA
S0DE00092|COONS, CHRISTOPHER A|DEM|2010|DE|S|O|C00475392|19806|WILMINGTON|DE
S0DE00100|BOVARD, BROOKE|DEM|2010|DE|S|O||19810|WILMINGTON|DE
S0DE00118|MITCHELL, PERRY JOSEPH|DEM|2010|DE|S|O|C00476788|19970|OCEAN VIEW|DE
S0DE00126|RASH, JAMES W.|LIB|2010|DE|S|O||19904|DOVER|DE
S0DE00134|MILLER, GLENN ALLEN||2010|DE|S|C||||
S0DE00142|DEVARD, SAMTRA|UNK|2010|DE|S|O||19701|BEAR|DE
S0DE00159|BOURGEOIS, MAURICE F.|NNE|2010|DE|S|O||19946|FREDERICA|DE
S0FL00304|LOVENGUTH, GEORGE ANTHONY|DEM|2010|FL|S|O|C00458489|32204|JACKSONVILLE|FL
S0FL00312|MEEK, KENDRICK B|DEM|2010|FL|S|O|C00458646|33169|MIAMI|FL
S0FL00320|GELBER, DANIEL|DEM|2010|FL|S|O|C00458760|33140|MIAMI BEACH|FL
S0FL00338|RUBIO, MARCO|REP|2010|FL|S|O|C00458844|33134|CORAL GABLES|FL
S0FL00346|BURNS, KEVIN A|DEM|2010|FL|S|O|C00459420|33181|NORTH MIAMI|FL
S0FL00353|THORPE, MARION D JR MD DR|REP|2010|FL|S|O|C00459883|20005|WASHINGTON|DC
S0FL00361|WALSH, TOM|REP|2010|FL|S|O|C00463067|34116|NAPLES|FL
S0FL00379|OIFER, TODD MONTGOMERY|UNK|2010|FL|S|O|C00464313|33897|DAVENPORT|FL
S0FL00387|LYNCH, WILLIAM CHARLES MR|DEM|2010|FL|S|O|C00464362|32547|FT WALTON BEACH|FL
S0FL00395|SNITKER, ALEXANDER ANDREW|UNK|2010|FL|S|O|C00463992|32703|APOPKA|FL
S0FL00403|BROWN, CORRINE|DEM|2010|FL|S|O|C00466276|32203|JACKSONVILLE|FL
S0FL00411|FERRE, MAURICE|DEM|2010|FL|S|O|C00469247|33133|MIAMI|FL
S0FL00429|DECASTRO, BERNARD F|NPA|2010|FL|S|O|C00469767|34479|OCALA|FL
S0FL00437|BEAN, BOBBIE|IND|2010|FL|S|O|C00470971|33875|SEBRING|FL
S0FL00445|ARMSTRONG, LEWIS JEROME|NNE|2010|FL|S|O|C00475491|32210|JACKSONVILLE|FL
S0FL00452|RIGGS, BRUCE RAY|NNE|2010|FL|S|O|C00480988|34428|CRYSTAL RIVER|FL
S0FL00460|HERMAN, RAPHAEL|DEM|2010|FL|S|O|C00481523|33140|MIAMI BEACH|FL
S0FL00478|BURKETT, GLENN A|DEM|2010|FL|S|O|C00482208|32459|SANTA ROSA BCH|FL
S0FL00486|GREENE, JEFF|DEM|2010|FL|S|O|C00482315|33405|WEST PALM BEACH|FL
S0FL00494|VAN WILLIAMS, DAVID|DEM|2010|FL|S|O|C00482513|32311|TALLAHASSEE|FL
S0FL00502|ESCOFFERY, WILLIAM III|REP|2010|FL|S|O|C00482802|32579|SHALIMAR|FL
S0FL00510|ASKELAND, SUE|NNE|2010|FL|S|O||34994|STUART|FL
S0FL00528|TYLER, RICK|NNE|2010|FL|S|O||32507|PENSACOLA|FL
S0FL00536|DRAKE, GEORGE|NNE|2010|FL|S|O||32839|ORLANDO|FL
S0FL00544|KNEPPER, HOWARD|NNE|2010|FL|S|O||33160|NORTH MIAMI BEACH|FL
S0FL00551|LAROSA, CAROL ANN JOYCE|NNE|2010|FL|S|O||34223|ENGLEWOOD|FL
S0FL00569|LOCK, RICHARD|NNE|2010|FL|S|O||34698|DUNEDIN|FL
S0FL00577|MONROE, ROBERT|NNE|2010|FL|S|O||32765|OVIEDO|FL
S0FL00585|QUARTERMAN-NOAH, BELINDA GAIL|NNE|2010|FL|S|O||33646|TAMPA|FL
S0GA00302|HADLEY, RAKEIM J|DEM|2010|GA|S|C|C00467241|30013|CONYERS|GA
S0GA00310|THURMOND, MICHAEL LAMAR|DEM|2010|GA|S|C|C00483925|30087|STONE MOUNTAIN|GA
S0GA00328|DONOVAN, CHARLES EDWARD JR|LIB|2010|GA|S|C|C00486423|30126|MABLETON|GA
S0GA00336|BROWN, BRIAN RUSSELL|UNK|2010|GA|S|C||30904|AUGUSTA|GA
S0GA00344|DAVIS, STEVE|UNK|2010|GA|S|C||30022|ALPHARETTA|GA
S0HI00084|AKAKA, DANIEL KAHIKINA|DEM|2012|HI|S|I|C00432880|96802|HONOLULU|HI
S0HI00126|CARROLL, JOHN STANLEY|REP|2000|HI|S|C|C00358135|96826|HONOLULU|HI
S0HI00159|WOERNER, ANDREW DOUGLAS|DEM|2010|HI|S|C|C00478248|96740|KAILUA KONA|HI
S0HI00167|CARTER, JERRY (JD) COL|IND|2010|HI|S|C||96701|HONOLULU|HI
S0HI00175|JARRETT, JEFFREY STEVEN|IND|2010|HI|S|C|C00488114|96778|KEAAU|HI
S0HI00183|ROCO, JOHN|REP|2010|HI|S|C||96792|WAIANAE|HI
