CAND_ID|CAND_NAME|CAND_PTY_AFFILIATION|CAND_ELECTION_YEAR|CAND_ELECTION_STATE|CAND_ELECTION_TYPE|CAND_INCUMBENT_STATUS|CAND_PCC|CAND_ZIP|CAND_CITY|CAND_STATE
H2GA11057|SMITH, OTIS ARTIS|REP|1992|GA|H|O|C00263905|30906|AUGUSTA|GA
H2GA11065|PRATT, MICHAEL CHARLES|REP|1992|GA|H|O|C00267260|31404|SAVANNAH|GA
H2GA11073|THURMOND, MICHAEL L|DEM|1992|GA|H|O|C00267757|30316|ATLANTA|GA
H2GA11081|DELOACH, GEORGE L|DEM|1992|GA|H|O|C00270603|30830|WAYNESBORO|GA
H2GA11099|LOCKHART, VERDREE SR|DEM|1992|GA|H|O|C00267872|30434|LOUISVILLE|GA
H2GA11115|TURNER, JOE|REP|1992|GA|H|O|C00276675|30058|LITHONIA|GA
H2GU00017|BLAZ, BEN GARRIDO|REP|1992|GU|H|I|C00186825|22032|FAIRFAX|VA
H2GU00025|UNDERWOOD, ROBERT A|DEM|1992|GU|H|C|C00265363|96910|AGANA|GU
H2HI01013|REES, NALANI K|REP|1992|HI|H|C|C00273235|96821|HONOLULU|HI
H2HI01021|SUTTON, WARNER C KIMO|REP|1992|HI|H|C|C00277467|96817|HONOLULU|HI
H2HI01039|DEVRIES, CLIFFORD|IND|1992|HI|H|C||96816|HONOLULU|HI
H2HI02029|BOURGOIN, DAVID L|DEM|1992|HI|H|C||96734|KAILUA|HI
H2HI02037|DELUZE, JAMES ROBERT|REP|1992|HI|H|C|C00276493|96791|WAIALUA|HI
H2HI02045|GREGORY, STUART TIPP|REP|1992|HI|H|C|C00274928|96721|HILO|HI
H2HI02052|HEIM, BONNIE|REP|1992|HI|H|C|C00275636|96734|KAILUA|HI
H2HI02060|PRICE, KAMUELA|REP|1992|HI|H|C|C00273490|96712|HALEIWA|HI
H2HI02078|BRAYCE, COLLON|UNK|1992|HI|H|C||96790|KULA|HI
H2HI02086|EBEL, BUD|NNE|1992|HI|H|C|C00274837|96792|MAKAHA|HI
H2HI02094|TATAII, STEVE|REP|1992|HI|H|C||96828|HONOLULU|HI
H2IA02020|SCHOEMAN, ALBERT W|UNK|1992|IA|H|C||50703|WATERLOO|IA
H2IA03028|NAGLE, DAVID R|DEM|1992|IA|H|I|C00216101|50613|CEDAR FALLS|IA
H2IA03036|BAXTER, ELAINE|DEM|1992|IA|H|C|C00252676|52601|BURLINGTON|IA
H2IA03044|JESSE, GLEN DALE|DEM|1992|IA|H|C|C00253617|50169|MITCHELLVILLE|IA
H2IA03051|LONG, RONALD J|REP|1992|IA|H|C||52556|FAIRFIELD|IA
H2IA03069|CHROMAN, LARRY STEVEN|UNK|1992|IA|H|C|C00275883|52556|FAIRFIELD|IA
H2IA04026|READINGER, DAVE|REP|1982|IA|H|C|C00156992|50310|DES MOINES|IA
H2IA04034|YELLIN, JERRY|UNK|1992|IA|H|C|C00274662|52556|FAIRFIELD|IA
H2IA04042|OVIATT, WILLIAM C|UNK|1992|IA|H|C||50313|DES MOINES|IA
H2IA05015|DANKER, ARLYN|REP|1984|IA|H|C|C00145565|51553|MINDEN|IA
H2IA05023|ARBUCKLE, R DEAN|REP|1992|IA|H|C|C00179713|50316|DES MOINES|IA
H2ID01010|LAROCCO, LARRY|DEM|1992|ID|H|I|C00241117|83701|BOISE|ID
H2ID01036|DOREMUS, DAVID|REP|1992|ID|H|C|C00261974|83714|BOISE|ID
H2ID01051|GILBERT, RACHEL S|REP|1992|ID|H|C|C00264911|83706|BOISE|ID
H2ID01069|ABEL, JOHN|IND|1992|ID|H|C||83705|BOISE|ID
H2ID01077|"KINSEY, HENRY ""SONNY"""|IND|1992|ID|H|C||83858|RATHDRUM|ID
H2ID02018|STALLINGS, RICHARD H|DEM|1992|ID|H|C|C00155887|83440|REXBURG|ID
H2ID02034|CRAPO, MICHAEL D|REP|1992|ID|H|O|C00254094|83402|IDAHO FALLS|ID
H2ID02042|SEIFFERT, GERALD NORMAN|DEM|1992|ID|H|O|C00256156|83340|KETCHUM|ID
H2ID02059|GLENN, GARY|REP|1992|ID|H|O|C00257733|83706|BOISE|ID
H2ID02067|WILLIAMS, J D|DEM|1992|ID|H|O|C00261305|83706|BOISE|ID
H2ID02083|KAUER, STEVEN L|IND|1992|ID|H|O||83221|BLACKFOOT|ID
H2ID02091|MANSFIELD, DAVID WILLIAM|IND|1992|ID|H|O||83333|HAILEY|ID
H2IL00010|SIMPSON, DICK|DEM|1992|IL|H|C|C00251819|60645|CHICAGO|IL
H2IL00044|ICKES, SANDRA|UNK|1992|IL|H|C||61265|MOLINE|IL
H2IL01034|THOMAS, ROOSEVELT|DEM|1992|IL|H|C|C00254326|60619|CHICAGO|IL
H2IL01042|RUSH, BOBBY L|DEM|1992|IL|H|C|C00257121|60653|CHICAGO|IL
H2IL01059|JOHNSON, DEBORAH (AKUA NJERI)|DEM|1992|IL|H|C||60636|CHICAGO|IL
H2IL01067|LANGFORD, ANNA R|DEM|1992|IL|H|C||60636|CHICAGO|IL
H2IL01075|SMITH, ALLEN|DEM|1992|IL|H|C||60615|CHICAGO|IL
H2IL01083|WILLIAMS, SMITH|DEM|1992|IL|H|C||60653|CHICAGO|IL
H2IL01091|"WALKER, JAMES (""JAY"") EDWARD II"|REP|1992|IL|H|C|C00270082|60649|CHICAGO|IL
H2IL01109|NORMAN, BARBARA J.|UNK|1992|IL|H|C||60637|CHICAGO|IL
H2IL02024|BARNES, EUGENE M|DEM|1982|IL|H|C|C00151092|60643|CHICAGO|IL
H2IL02040|STEWART, MONICA FAITH|DEM|1982|IL|H|C|C00150821|60620|CHICAGO|IL
H2IL02073|BLACKSTONE, RON|REP|1992|IL|H|C|C00274282|60430|HOMEWOOD|IL
H2IL02081|PETERS, LOUANNER|UNK|1992|IL|H|C|C00270512|60628|CHICAGO|IL
H2IL03030|"O'CONNOR, JOHN ""JACK"""|REP|1992|IL|H|C|C00256701|60463|PALOS HEIGHTS|IL
H2IL03048|PECHOUS, ROBERT C.|DEM|1992|IL|H|C||60402|BERWYN|IL
H2IL03055|LEPINSKE, HARRY C|REP|1992|IL|H|C|C00259077|60558|WESTERN SPRINGS|IL
H2IL03063|O'CONNER, BILL|REP|1992|IL|H|C||60546|RIVERSIDE|IL
H2IL03071|WALSH, THOMAS J.|REP|1992|IL|H|C||60525|LAGRANGE PARK|IL
H2IL03089|O'CONNOR, WILLIAM A|REP|1992|IL|H|C|C00258459|60601|CHICAGO|IL
H2IL03097|PURDY, BARBARA K|REP|1992|IL|H|C||60546|RIVERSIDE|IL
H2IL04046|BERRIOS, JOSEPH|DEM|1992|IL|H|O|C00255984|60651|CHICAGO|IL
H2IL04053|MELL, RICHARD F.|DEM|1992|IL|H|O||60618|CHICAGO|IL
H2IL04061|SOLIZ, JUAN M|DEM|1992|IL|H|O|C00259101|60608|CHICAGO|IL
H2IL04079|WOJCIK, MICHAEL A.|DEM|1992|IL|H|O||60608|CHICAGO|IL
H2IL04103|RODRIGUEZ-SCHIEMAN, HILDEGARDE MS|REP|1992|IL|H|O|C00273110|60617|CHICAGO|IL
H2IL05019|LIPINSKI, WILLIAM O|DEM|1992|IL|H|I|C00148585|60638|CHICAGO|IL
H2IL05035|HOLOWINSKI, JOHN J|REP|1988|IL|H|C|C00223222|60632|CHICAGO|IL
H2IL05050|DAILY, CAROLYN J|DEM|1992|IL|H|C|C00256834|60614|CHICAGO|IL
H2IL05068|GRENKE, BLAISE C.|LIB|1992|IL|H|C||60618|CHICAGO|IL
H2IL06017|KENNEL, LE ROY E|DEM|1982|IL|H|C|C00160218|60148|LOMBARD|IL
H2IL06025|WATKINS, BARRY W|DEM|1992|IL|H|C|C00262592|60068|PARK RIDGE|IL
H2IL07023|CLEMONS, CLARENCE DESMOND|DEM|1992|IL|H|C||60605|CHICAGO|IL
H2IL07031|MCCULLAR, GEERALD P.|REP|1992|IL|H|C||60610|CHICAGO|IL
H2IL07049|BOCCIO, NORMAN G|REP|1992|IL|H|C|C00275941|60612|CHICAGO|IL
H2IL07056|MCLAUCHLAN, GERI KNOLL|UNK|1992|IL|H|C||60302|OAK PARK|IL
H2IL07064|LOVE, ROSE-MARIE|UNK|1992|IL|H|C||60623|CHICAGO|IL
H2IL08039|GUTIERREZ, LUIS V|DEM|1992|IL|H|O|C00254581|60647|CHICAGO|IL
H2IL08047|SKOIEN, GARY|REP|1992|IL|H|C|C00256602|60067|PALATINE|IL
H2IL08054|CRAIG, TERRENCE G.|REP|1992|IL|H|C||60195|HOFFMAN ESTATES|IL
H2IL08062|SMITH, SHEILA ANN|DEM|1992|IL|H|C|C00268003|61036|GALENA|IL
H2IL08070|DILLIER, JOE M|IND|1992|IL|H|C|C00274613|60006|ARLINGTON HEIGHTS|IL
H2IL09052|JONES, SHEILA|DEM|1982|IL|H|C|C00155192|60004|ANTIOCH|IL
H2IL09060|SUGIYAMA, GLENN T|DEM|1992|IL|H|C|C00257998|60660|CHICAGO|IL
H2IL09078|MCTIGHE, WILLIAM M.|DEM|1992|IL|H|C||60631|CHICAGO|IL
H2IL09086|LARNEY, GEORGE EDWARD|REP|1992|IL|H|C|C00261776|60201|EVANSTON|IL
H2IL09094|MCTIGHE, WILLIAM M JR|DEM|1992|IL|H|C|C00259671|60631|CHICAGO|IL
H2IL10027|SULLIVAN, KATHLEEN M|REP|1992|IL|H|C|C00257360|60025|GLENVIEW|IL
H2IL10035|KENNEDY, MICHAEL JOSEPH|DEM|1992|IL|H|C|C00269209|60035|HIGHLAND PARK|IL
H2IL11025|ANDREANO, SAMUEL J|REP|1992|IL|H|C|C00258814|60435|JOLIET|IL
H2IL11033|CHAPMAN, LLOYD|REP|1992|IL|H|C||61350|OTTAWA|IL
H2IL11041|DURAND, GEORGE KENNETH|REP|1992|IL|H|C|C00258517|60417|CRETE|IL
H2IL11058|"EVERS, CHESTER L ""JIM"" III"|REP|1992|IL|H|C|C00262006|60473|SOUTH HOLLAND|IL
H2IL11066|HERBOLSHEIMER, ROBERT T|REP|1992|IL|H|C|C00261412|60451|NEW LENOX|IL
H2IL11074|PANAYOTOVICH, SAMUEL SAM|REP|1992|IL|H|C|C00260398|60617|CHICAGO|IL
H2IL12056|STARR, MICHAEL F|REP|1992|IL|H|C|C00275818|62901|CARBONDALE|IL
H2IL13021|RHOADS, MARK QUENTIN|REP|1984|IL|H|C|C00175653|60558|WESTERN SPRINGS|IL
H2IL13062|THOMAS, STEVEN K|UNK|1992|IL|H|C||60540|NAPERVILLE|IL
H2IL13070|WESBURY, STUART A JR|REP|1992|IL|H|C|C00250670|60521|OAK BROOK|IL
H2IL13088|TEMPLE, DENNIS MICHAEL|DEM|1992|IL|H|C|C00269738|60515|DOWNERS GROVE|IL
H2IL14029|SECREST, LAWRENCE MADISON|REP|1982|IL|H|C|C00151704|60120|ELGIN|IL
H2IL14037|MCGRATH, DAN|DEM|1982|IL|H|C|C00150342|61350|OTTAWA|IL
H2IL14052|REICH, JONATHAN ABRAM|DEM|1992|IL|H|C|C00278523|60115|DEKALB|IL
H2IL15018|O'CONNELL, JAMES J.|REP|1992|IL|H|C|C00148924|60435|JOLIET|IL
H2IL15026|HALL, TIM L|DEM|1991|IL|H|O|C00251850|60420|DWIGHT|IL
H2IL15034|EWING, THOMAS WILLIAM|REP|1992|IL|H|I|C00250555|20515|WASHINGTON|DC
H2IL15042|MATTIS, CHARLES DEAN|DEM|1992|IL|H|C|C00267336|61832|DANVILLE|IL
H2IL15059|WEISBROT, MARK|DEM|1992|IL|H|C|C00260125|61801|URBANA|IL
H2IL16024|SCHAFFER, JACK|REP|1992|IL|H|C|C00256438|60013|CARY|IL
H2IL17014|MCMILLAN, KENNETH G|REP|1984|IL|H|C|C00148049|61422|BUSHNELL|IL
H2IL17022|MAYNARD, RICHARD E|DEM|1992|IL|H|C|C00258194|61231|ALEDO|IL
H2IL17030|SCHLOEMER, KEN|REP|1992|IL|H|C|C00257949|61265|MOLINE|IL
H2IL18012|STEPHENS, G DOUGLAS|DEM|1988|IL|H|C|C00217141|61615|PEORIA|IL
H2IL18020|CORNISH, EDWARD M. SR.|DEM|1992|IL|H|C||61562|ROME|IL
H2IL18038|HAWKINS, RONALD C.|DEM|1992|IL|H|C|C00262212|61564|SOUTH PEKIN|IL
H2IL18046|SPECK, ELSIE|DEM|1992|IL|H|C||61614|PEORIA|IL
H2IL19010|EVANS, LANE ALLAN|DEM|1992|IL|H|I|C00146779|||
H2IL19028|GWINN, JOHN|DEM|1984|IL|H|C|C00178582|61820|CHAMPAIGN|IL
H2IL19051|LEE, DOUGLAS E|REP|1992|IL|H|C|C00267112|62522|DECATUR|IL
H2IL20018|CURRAN, MICHAEL D|DEM|1982|IL|H|C|C00146548|62704|SPRINGFIELD|IL
H2IL20026|DURBIN, RICHARD JOSEPH|DEM|1992|IL|H|I|C00148999|62704|SPRINGFIELD|IL
H2IL20034|CAMPO, TERRY T|REP|1992|IL|H|C|C00257238|62707|SPRINGFIELD|IL
H2IL20042|SHIMKUS, JOHN M|REP|1992|IL|H|C|C00258855|62234|COLLINSVILLE|IL
H2IL20059|PRESSER, LEE A.|IND|1992|IL|H|C||62034|GLEN CARBON|IL
H2IL21024|GAFFNER, ROBERT H|REP|1990|IL|H|C|C00227801|62246|GREENVILLE|IL
H2IN01057|WALKER, CRESLEY WAYNE DR|REP|1992|IN|H|C|C00259036|46383|VALPARAISO|IN
H2IN01065|HEUTER, CYRIL B|DEM|1992|IN|H|C||46322|HIGHLAND|IN
H2IN01073|JANCOSEK, GEORGE T|DEM|1992|IN|H|C||46394|WHITING|IN
H2IN01081|LA MERE, ALBERT J|DEM|1992|IN|H|C|C00268094|46321|MUNSTER|IN
H2IN01099|GLENNON, WILLIAM J|REP|1992|IN|H|C||46403|GARY|IN
H2IN01107|VUCICH, DAVID J|REP|1992|IN|H|C||46322|HIGHLAND|IN
H2IN02014|DICKMAN, CLIFFORD L|REP|1982|IN|H|C|C00145730|47374|RICHMOND|IN
H2IN02071|SIMMERMAN, JERRELL SHAYNE|REP|1992|IN|H|C|C00258368|46064|PENDLETON|IN
H2IN02089|SPRAGUE, TOM|REP|1992|IN|H|C|C00265538|47201|COLUMBUS|IN
H2IN02097|"SHAVER, THEODORE J ""TED"""|UNK|1992|IN|H|C|C00275503|46176|SHELBYVILLE|IN
H2IN03020|BODINE, RICHARD CLAY|DEM|1982|IN|H|C|C00154252|46544|MISHAWAKA|IN
H2IN03053|WARD, THOMAS W|DEM|1988|IN|H|C|C00215210|46534|KNOX|IN
H2IN03061|BERNACCHI, DOUG ALLEN|REP|1992|IN|H|C|C00254102|46350|MICHIGAN CITY|IN
H2IN03079|KEHL, JEFFREY EDWARD|REP|1992|IN|H|C|C00254557|46635|SOUTH BEND|IN
H2IN03087|BAXMEYER, CARL HENRY|REP|1992|IN|H|C|C00256586|46635|SOUTH BEND|IN
H2IN03095|SIMS, ANTHONY VITO|DEM|1992|IN|H|C||46634|SOUTH BEND|IN
H2IN03103|WHITE, ALLAN LEE|REP|1992|IN|H|C||46614|SOUTH BEND|IN
H2IN04044|ROACH, DAVID CHRISTOPHER|REP|1992|IN|H|C|C00260828|46835|FORT WAYNE|IN
H2IN04051|"PIERSON, CHARLES W ""CHUCK"""|REP|1992|IN|H|C|C00265132|46746|HOWE|IN
H2IN05025|BUYER, STEPHEN E|REP|1992|IN|H|C|C00255471|47960|MONTICELLO|IN
H2IN06023|BURTON, DANNY L|REP|1992|IN|H|I|C00145862|46236|INDIANAPOLIS|IN
H2IN06098|MAIERSON, JAMES STEVEN MR|DEM|1992|IN|H|C|C00260224|46240|INDIANAPOLIS|IN
H2IN06106|BRUNER, NATALIE M|DEM|1992|IN|H|C|C00261495|46256|INDIANAPOLIS|IN
H2IN06114|WILLIAMS, ROBERT|DEM|1992|IN|H|C||46140|GREENFIELD|IN
H2IN06122|SPARKS II, WILLIAM RUSSEL|REP|1992|IN|H|C||46237|INDIANAPOLIS|IN
H2IN06130|TINTERA, GEORGE B|REP|1992|IN|H|C|C00272906|46240|INDIANAPOLIS|IN
H2IN07047|RILEY, JOHN WILLIAM SR|DEM|1992|IN|H|C|C00266262|47842|CLINTON|IN
H2IN07054|SPELBRING, MARC C|DEM|1992|IN|H|C||47842|CLINTON|IN
H2IN07062|WILSON, DONALD F|DEM|1992|IN|H|C||47802|TERRE HAUTE|IN
H2IN07070|METZGER, CHARLES JOSEPH|REP|1992|IN|H|C|C00263269|46147|JAMESTOWN|IN
H2IN08029|MCCLOSKEY, FRANK|DEM|1992|IN|H|I|C00152405|47458|SMITHVILLE|IN
H2IN08045|MCINTYRE, RICHARD D|REP|1986|IN|H|C|C00176677|47426|BEDFORD|IN
H2IN08052|FUNKHOUSER, JIMMY GALE JR|LIB|1992|IN|H|C|C00251454|47613|ELBERFELD|IN
H2IN09035|CORCORAN, JOSEPH V|REP|1982|IN|H|C|C00149344|47274|SEYMOUR|IN
H2IN09068|LOOS, CHARLES D|REP|1992|IN|H|C|C00266544|47250|MADISON|IN
H2IN09076|BAILEY, MICHAEL EVERETT|REP|1992|IN|H|C|C00264457|47136|LANESVILLE|IN
H2IN10058|TURNER, JOE L|DEM|1992|IN|H|C||46222|INDIANAPOLIS|IN
H2IN10066|RAY, F PERRY|REP|1992|IN|H|C||46226|INDIANAPOLIS|IN
H2IN10090|RAY, FRED|DEM|1992|IN|H|C||46208|INDIANAPOLIS|IN
H2IN10108|SACKETT, CAROLYN P|UNK|1992|IN|H|C||46202|INDIANAPOLIS|IN
H2KS01046|DEVINE, JOHN MICHAEL|DEM|1992|KS|H|C|C00269977|67402|SALINA|KS
H2KS01053|MOLSTAD, JEROME M|DEM|1992|KS|H|C||67801|DODGE CITY|KS
H2KS01061|ROSILE, STEVEN A|LIB|1992|KS|H|C||67214|WICHITA|KS
H2KS02010|SLATTERY, JIM|DEM|1992|KS|H|I|C00148692|66601|TOPEKA|KS
H2KS02044|KAY, MORRIS|REP|1982|KS|H|C|C00158469|66044|LAWRENCE|KS
H2KS02077|SLYKE VAN, JIM|REP|1992|KS|H|C||66611|TOPEKA|KS
H2KS02085|VAN SLYKE, JAMES KING II|REP|1992|KS|H|C|C00272757|66611|TOPEKA|KS
H2KS02093|CLACK, ARTHUR L|LIB|1992|KS|H|C||66502|MANHATTAN|KS
H2KS03059|MCCREIGHT, RONALD D|REP|1992|KS|H|C|C00267542|66207|OVERLAND PARK|KS
H2KS03067|ADAMS, GARY SHELDON|REP|1992|KS|H|C|C00259812|66208|SHAWNEE MISSION|KS
H2KS03075|PATRICK, KERRY|REP|1992|KS|H|C|C00270488|66206|LEAWOOD|KS
H2KS03083|DAVIS, GEORGE E|DEM|1992|KS|H|C||66061|OLATHE|KS
H2KS03091|LOVE, TOM|DEM|1992|KS|H|C||66109|KANSAS CITY|KS
H2KS03109|HALL, JIM|REP|1992|KS|H|C|C00272278|||
H2KS03117|KAUL, FRANK|LIB|1992|KS|H|C||66044|LAWRENCE|KS
H2KS04032|YOST, ERIC R|REP|1992|KS|H|C|C00252114|67207|WICHITA|KS
H2KS04040|LAMUNYON, RICHARD E|REP|1992|KS|H|C|C00270298|67205|WICHITA|KS
H2KS04057|WARREN, SETH L|LIB|1992|KS|H|C||67232|WICHITA|KS
H2KY01010|HIGDON, CHARLES GREGORY|DEM|1992|KY|H|C|C00254078|42039|FANCY FARM|KY
H2KY01028|HAMRICK, STEVEN WALL|REP|1992|KY|H|C|C00258160|42240|HOPKINSVILLE|KY
H2KY01036|BANKEN, CHARLES T JR|DEM|1992|KY|H|C|C00265736|42420|HENDERSON|KY
H2KY01044|SEAT, MARVIN|UNK|1992|KY|H|C||42041|FUTLON|KY
H2KY02059|HAMM, PAUL DENNY|DEM|1992|KY|H|C|C00266098|42740|GLENDALE|KY
H2KY02067|BARTLEY, BRUCE R|REP|1992|KY|H|C|C00265744|42141|GLASGOW|KY
H2KY03016|MAPLE, RUSSELL RAY|REP|1982|KY|H|C|C00151076|40206|LOUISVILLE|KY
H2KY03024|BROWN, CARL WAYNE|REP|1982|KY|H|C|C00151860|40203|LOUISVILLE|KY
H2KY03073|GREENE, RON|DEM|1992|KY|H|C|C00265504|40214|LOUISVILLE|KY
H2KY03099|LEWIS, RICHARD ALAN|REP|1992|KY|H|C|C00265165|40205|LOUISVILLE|KY
H2KY03107|STOKES, SUSAN B|REP|1992|KY|H|C|C00261669|40206|LOUISVILLE|KY
H2KY03115|WEST, LARRY J|REP|1992|KY|H|C||40291|LOUISVILLE|KY
H2KY03131|METTEN, PATRICIA JO|UNK|1992|KY|H|C|C00277681|40204|LOUISVILLE|KY
H2KY04030|MANN, TERRY L|DEM|1986|KY|H|C|C00201731|41071|NEWPORT|KY
H2KY04063|POORE, FLOYD G DR|DEM|1992|KY|H|C|C00259176|41042|FLORENCE|KY
H2KY05037|DAVENPORT, DOYLE|DEM|1982|KY|H|C|C00163725|42743|GREENSBURG|KY
H2KY05060|BINGHAM, N P|DEM|1992|KY|H|C|C00261792|40831|HARLAN|KY
H2KY05078|BROCK, JOHN H|DEM|1992|KY|H|C|C00262576|41701|HAZARD|KY
H2KY05086|HAYS, JOHN DOUG|DEM|1992|KY|H|C|C00266163|41502|PIKEVILLE|KY
H2KY05094|MAYNARD, STEVEN|DEM|1992|KY|H|C||41224|INEZ|KY
H2KY05102|PILLERSDORF, NED|DEM|1992|KY|H|C|C00264192|41265|VAN LEAR|KY
H2KY05110|ROWE, ROBERT JR|DEM|1992|KY|H|C|C00260208|41653|PRESTONBURG|KY
H2KY05128|TURNER, LOGAN|DEM|1992|KY|H|C||41339|JACKSON|KY
H2KY06068|ISAAC, TERESA ANN|DEM|1992|KY|H|O|C00251298|40502|LEXINGTON|KY
H2KY06076|BAESLER, SCOTTY|DEM|1992|KY|H|O|C00258566|40509|LEXINGTON|KY
H2KY06084|BUSH, CHRISTOPHER|DEM|1992|KY|H|O||40503|LEXINGTON|KY
H2KY06092|CARROLL, HARVEY JR|DEM|1992|KY|H|O|C00264234|40475|RICHMOND|KY
H2KY06100|TUDOR, ROY|DEM|1992|KY|H|O||40324|GEORGETOWN|KY
H2KY06118|UNDERWOOD, J T|DEM|1992|KY|H|O||40468|PERRYVILLE|KY
H2KY06126|ELLINGER, CHARLES|REP|1992|KY|H|O|C00268102|40504|LEXINGTON|KY
H2KY07017|RUSSELL, AUBREY H|REP|1984|KY|H|C|C00191684|41101|ASHLAND|KY
H2KY07041|HUBBARD, CAROL BROWN|DEM|1992|KY|H|C|C00250050|41858|WHITESBURG|KY
H2LA01042|THOMPSON, ANNE|REP|1992|LA|H|C||70184|NEW ORLEANS|LA
H2LA01059|REINHARD, GRAG V|UNK|1992|LA|H|C||70001|METAIRIE|LA
H2LA02016|JOHNSON, ROGER C|REP|1992|LA|H|C||70116|NEW ORLEANS|LA
H2LA02024|IRVIN, WILMA W|DEM|1992|LA|H|C|C00275974|70062|KENNER|LA
H2LA03014|AUCOIN, JOEY|DEM|1992|LA|H|C||70340|AMELIA|LA
H2LA03022|BOYNTON, PAUL I|REP|1992|LA|H|C||70043|CHALMETTE|LA
H2LA04012|THOMPSON, ROBERT I III|DEM|1992|LA|H|C|C00264416|71101|SHREVEPORT|LA
H2LA04020|JOHNSON, ARNOLD RAY|DEM|1992|LA|H|O||70807|BATON ROUGE|LA
H2LA04038|HALL, RALPH R|DEM|1992|LA|H|O|C00269159|70807|BATON ROUGE|LA
H2LA04046|JONES, CHARLES DEAN|DEM|1992|LA|H|O|C00273672|71301|ALEXANDRIA|LA
H2LA04053|SHYNE, JOE|DEM|1992|LA|H|O|C00272179|71109|SHREVEPORT|LA
H2LA04061|HARRINGTON, PAT|UNK|1992|LA|H|O||71101|SHREVEPORT|LA
H2LA04079|ROSS, JAMES E JR|DEM|1992|LA|H|O|C00275867|71202|MONROE|LA
H2LA04087|MYERS, STEVE|REP|1992|LA|H|O||70808|BATON ROUGE|LA
H2LA04095|VENTRE, EMILE K|REP|1992|LA|H|O||70570|OPELOUSAS|LA
H2LA05043|EVANS, ELBERT ANSLEY JR|UNK|1992|LA|H|C||71111|BOSSIER CITY|LA
H2LA05050|MILTON, DONAL A|REP|1992|LA|H|C||71465|OLLA|LA
H2LA07023|FENET, ROBERT W|DEM|1992|LA|H|C||70601|LAKE CHARLES|LA
H2LA07031|HARDY, PAUL|REP|1992|LA|H|C||70815|BATON ROUGE|LA
H2LA07049|HAYES, FREDRIC|REP|1992|LA|H|C|C00276170||LAFAYETTE|LA
H2LA07056|NAIN, ROBERT J|REP|1992|LA|H|C||70503|LAFAYETTE|LA
H2LA08013|RANDOLPH, EDWARD GORDON JR|DEM|1992|LA|H|C|C00275453|71301|ALEXANDRIA|LA
H2MA01012|COLLINS, JAMES G|DEM|1992|MA|H|O|C00250605|01002|AMHERST|MA
H2MA01020|OLVER, JOHN W|DEM|1992|MA|H|I|C00250860|01004|AMHERST|MA
H2MA01038|MELCONIAN, LINDA J|DEM|1991|MA|H|O|C00250688|01089|W SPRINGFIELD|MA
H2MA01046|HODGKINS, CHRISTOPHER JOSEPH|DEM|1992|MA|H|O|C00250969|01238|LEE|MA
H2MA01053|ROBINSON, DONALD L|DEM|1992|MA|H|O|C00250977|01330|ASHFIELD|MA
H2MA01061|PIERCE, STEVEN D|REP|1991|MA|H|O|C00251033|01085|WESTFIELD|MA
H2MA01079|THURSTON, DONALD A|REP|1991|MA|H|O|C00251280|01247|CLARKSBURG|MA
H2MA01087|GUERNSEY, SHERWOOD|DEM|1991|MA|H|O|C00251090|01201|PITTSFIELD|MA
H2MA01095|PATASHNICK, JANELYN|REP|1991|MA|H|O|C00251116|01201|PITTSFIELD|MA
H2MA01103|COLLAMORE, LEONARD J|DEM|1991|MA|H|O|C00251181|01108|SPRINGFIELD|MA
H2MA01111|BLOOMFIELD, STEPHEN I|DEM|1991|MA|H|O|C00251355|01002|AMHERST|MA
H2MA01129|BASKIN, LISA UNGER|DEM|1991|MA|H|O|C00251470|01053|LEEDS|MA
H2MA01137|ARMSTRONG, PATRICK J|IND|1992|MA|H|O||01096|WILLIAMSBURG|MA
H2MA01145|KELLY, DENNIS M|UNK|1992|MA|H|O|C00277244|01002|AMHERST|MA
H2MA01152|BOYNTON, THOMAS|UNK|1992|MA|H|O||01742|CONCORD|MA
H2MA01160|LARKIN, PATRICK JOSEPH|REP|1992|MA|H|C|C00262378|01201|PITTSFIELD|MA
H2MA01178|REBELLO, JEFFREY W.|UNK|1992|MA|H|C||01506|NORTH BROOKFIELD|MA
H2MA02010|PLATTEN, CHARLES A JR|DEM|1992|MA|H|C|C00267104|01104|SPRINGFIELD|MA
H2MA02028|WALSH, KATERI BENNETT|DEM|1992|MA|H|C|C00272062|01108|SPRINGFIELD|MA
H2MA02036|RAVOSA, ANTHONY W JR|REP|1992|MA|H|C|C00270694|01103|SPRINGFIELD|MA
H2MA02044|SHEEHAN, THOMAS R.|UNK|1992|MA|H|C||01109|SPRINGFIELD|MA
H2MA03018|MCCORMICK, EDWARD J III|REP|1992|MA|H|C|C00252098|02056|NORFOLK|MA
H2MA03026|LIONETT, DAVID J|REP|1992|MA|H|C|C00257378|01606|WORCESTER|MA
H2MA03034|BLUTE, PETER|REP|1992|MA|H|C|C00257584|01545|SHREWSBURY|MA
H2MA03042|O'CONNELL, BRIAN A|DEM|1992|MA|H|C|C00266510|01602|WORCESTER|MA
H2MA03059|WALSH, JOHN VINCENT|DEM|1992|MA|H|C|C00268813|01545|SHREWSBURG|MA
H2MA03067|HEALEY, MARTIN FRANCIS|DEM|1992|MA|H|C|C00270009|01772|SOUTHBORO|MA
H2MA03083|FLAHERTY, MICHELLE L|REP|1992|MA|H|C|C00270926|01748|HOPKINTON|MA
