CMTE_ID|CMTE_NAME|CMTE_DESIGN|CMTE_TYPE|CMTE_PTY_AFFILIATION|CAND_ID|CONNECTED_ORG_TYPE|CONNECTED_ORG_NAME|CMTE_ZIP|CMTE_CITY|CMTE_STATE
C00528893|STANDING FOR WISCONSIN FAMILIES|U|O|||||53707|MADISON|WI
C00528901|HOMETOWN FREEDOM ACTION NETWORK|U|O||||NONE|20013|WASHINGTON|DC
C00528935|REPUBLICAN EXECUTIVE COMMITTEE OF VOLUSIA COUNTY|U|Y|REP||||32120|DAYTONA BEACH|FL
C00528950|BLACK MEN VOTE|U|O|||||22304|ALEXANDRIA|VA
C00528968|CONSERVATIVE HISPANIC INITIATIVE PAC|B|V||||NONE|87125|ALBUQUERQUE|NM
C00528984|PALOS VERDES DEMOCRATS|U|N||||NONE|90274|PALOS VERDES PENINSULA|CA
C00528992|PROMISE PAC|D|N|||||20003|WASHINGTON|DC
C00529032|AMERICANS FOR LOGIC|U|O|||||38668|SENATOBIA|MS
C00529065|FREE PATRIOTS, LLC|U|N|||||37217|NASHVILLE|TN
C00529073|MONDELEZ INTERNATIONAL, INC. PAC|B|Q|||C||20004|WASHINGTON|DC
C00529081|FRIENDS OF BRIAN WOODWORTH|P|H|REP||||60914|BOURBONNAIS|IL
C00529107|MONSTAH PAC|U|O|||||92008|CARLSBAD|CA
C00529594|36TH DISTRICT REPUBLICAN CENTRAL COMMITTEE|U|X|REP|||NONE|93535|LANCASTER|CA
C00529628|THE REPUBLICAN PARTY OF FORT BEND COUNTY FEDERAL COMMITTEE|U|X|REP|||REPUBLICAN PARTY OF TEXAS|77487|SUGAR LAND|TX
C00529685|NEW FRONTIER PAC|U|N|||||27587|WAKE FOREST|NC
C00529693|BLUE MAJORITY PAC|D|N||||POCAN|53701|MADISON|WI
C00529719|NACOGDOCHES COUNTY REPUBLICAN PARTY PAC|U|X|REP||M||75963|NACOGDOCHES|TX
C00529743|MAKE YOUR LAWS PAC INC AKA MYL PAC|U|V|||||27330|SANFORD|NC
C00529784|CONNECTICUT 5TH DISTRICT VICTORY FUND|J|N||H2CT05131|||06410|CHESHIRE|CT
C00529818|GRAND OLD PRINCIPLES|U|O|||||98408|TACOMA|WA
C00529834|BRIGHTER FUTURES PAC (BF PAC)|D|N|||||78463|CORPUS CHRISTI|TX
C00529891|SAN JOAQUIN COUNTY DEMOCRATIC CENTRAL COMMITTEE|U|X|DEM||||95207|STOCKTON|CA
C00529909|AIR METHODS CORPORATION POLITICAL ACTION COMMITTEE (AMPAC)|U|Q|||C|AIR METHODS CORPORATION|80155|ENGLEWOOD|CO
C00529966|FLORIDA EAST COAST RAILWAY LLC PAC AKA FECR PAC|U|N|||W||32256|JACKSONVILLE|FL
C00529982|COMMITTEE TO ELECT JONATHAN FRANK BLAS DIAZ|P|H|IND|H8GU00022|||96921|BARRIGADA|GU
C00529990|MISSOURI FARM BUREAU FARM-PAC EAST CENTRAL DISTRICT|U|N|||M||63068|NEW HAVEN|MO
C00530428|INDIANA CONGRESSIONAL CAMPAIGNS VICTORY FUND FEDERAL PAC|B|N|||||33429|BOCA RATON|FL
C00530659|QUAD/GRAPHICS INC FEDERAL POLITICAL ACTION COMMITTEE|U|N|||C||53089|SUSSEX|WI
C00530667|PROTECT OUR SCHOOLS FUND|U|O|||||02026|DEDHAM|MA
C00530725|CALIFORNIA BERRY FARMERS FEDERAL PAC|U|N|||M|NONE|95814|SACRAMENTO|CA
C00530741|DOUGLASS DISTRIBUTING CARRIER INC POLITICAL ACTION COMMITTEE|U|N|||C||75090|SHERMAN |TX
C00530758|HARDWORKING AMERICANS COMMITTEE|U|O||||NONE|48430|FENTON|MI
C00530766|WOMEN SPEAK OUT PAC|U|O||||NONE|22206|ARLINGTON|VA
C00530774|LEADERSHIP RESPONSIBILITY AND ACTION PAC AKA LRA PAC|D|N|||||20002|WASHINGTON|DC
C00530808|DEMOCRATIC CENTRAL COMMITTEE OF SHASTA COUNTY|U|X|DEM||||96099|REDDING|CA
C00530816|IMMIGRATION REFORM FUND|D|Q||||GUTIERREZ|60641|CHICAGO|IL
C00530865|TURKISH COALITION MIDWEST PAC AKA TC-MIDWEST-PAC|U|Q||||NONE|20005|WASHINGTON|DC
C00530907|LATINO ACTION NETWORK POLITICAL ACTION COMMITTEE|U|N|||M||07645|MONTVALE|NJ
C00530949|UNITED STATES PRESIDENTIAL ELECTIONS FUND OF WEST VIRGINIA|B|N|||||33066|POMPANO BEACH|FL
C00531285|BRADY VICTORY FUND|J|N|REP|H6TX08100||NONE|77380|THE WOODLANDS|TX
C00531442|UNITED STATES PRESIDENTIAL ELECTIONS FUND OF INDIANA|B|N|||||33066|POMPANO BEACH|FL
C00531491|CITIZENS FOR SOUTHWEST WISCONSIN|U|N|||M||53818|PLATTEVILLE|WI
C00531509|CHRISTMAN ENTERPRISES INC - PAC|U|N|||C||48933|LANSING|MI
C00531517|GIVING US SECURITY POLITICAL ACTION COMMITTEE (GUS PAC)|D|Q|||||22152|SPRINGFIELD|VA
C00531525|4TH CONGRESSIONAL DISTRICT OF WISCONSIN REPUBLICAN CLUB|U|Y|REP||||53202|MILWAUKEE|WI
C00531590|PATRIOTS IN ACTION|D|Q||||WILLIAMS|78701|AUSTIN|TX
C00531616|HISPANIC LEADERSHIP FUND ACTION|U|O||||NONE|22313|ALEXANDRIA|VA
C00531624|LOCAL VOICES|U|O||||NONE|20009|WASHINGTON|DC
C00531632|DEFENSE, ECONOMIC RENEWAL, EDUCATION AND KNOWLEDGE PAC|D|Q||||KILMER|98104|SEATTLE|WA
C00531657|OUR WASHINGTON FIRST POLITICAL ACTION COMMITTEE|U|O|||||98226|BELLINGHAM|WA
C00531673|COMMITTEE TO PROTECT AMERICA'S ALLIES|U|O|||||22314|ALEXANDRIA|VA
C00531756|DOUGLASPAC-DOING OUR UTMOST FOR GOD LIBERTY AND SECURITY|D|N||||DOUGLAS LAMBORN|80962|COLORADO SPRINGS|CO
C00531764|ANN PAC|D|Q||||WAGNER|63022|BALLWIN|MO
C00531772|PENN UNITED TECHNOLOGIES INC - CHRISTIAN HERITAGE PAC|U|N|||C||16023|CABOT|PA
C00531806|EXCELLENCE IN GOVERNMENT POLITICAL ACTION COMMITTEE|U|O|||||22314|ALEXANDRIA|VA
C00531814|ENVIRONMENT AMERICA ACTION FUND|U|O||||NONE|20003|WASHINGTON|DC
C00531822|FIRST PRINCIPLES FUND|D|Q|||||22314|ALEXANDRIA|VA
C00532366|NACE INTERNATIONAL INSTITUTE POLITICAL ACTION COMMITTEE A/K/A CORROSION PAC|U|Q|||T||77084|HOUSTON|TX
C00532416|FARM PAC|B|O||||NONE|48917|LANSING|MI
C00532440|WASHINGTON DENTAL SERVICE POLITICAL ACTION COMMITTEE|U|N|||M||98109|SEATTLE|WA
C00532465|ROUNDS FOR SENATE|P|S|REP|S4SD00049|||57501|PIERRE|SD
C00532507|REV PAMELA M PINKNEY ETC FOR USA PRESIDENT(ESS) 2012|P|P|OTH|P20005203|||44108|CLEVELAND|OH
C00532572|AMERICA'S LIBERTY PAC|U|O|||||20186|WARRENTON|VA
C00532598|CITY OF FAIRFAX REPUBLICAN COMMITTEE|U|X|REP|||NONE|22038|FAIRFAX|VA
C00532606|WYOMING COUNTY DEMOCRATIC COMMITTEE|U|X|||||14569|WARSAW|NY
C00532614|NORTH BRIDGE PATRIOTS|U|N|||||61832|DANVILLE|IL
C00532630|OUR AMERICAN CENTURY|U|O||||NONE|22101|MCLEAN|VA
C00532648|COMMITTEE TO ELECT KATHERINE HOUSTON TO THE US SENATE|P|S||S2MI00250|||48317|UTICA|MI
C00532663|DOUG SHREFFLER DEMOCRAT AND THE NEXT PRESIDENT OF THE UNITED STATES|P|P|DEM|P20005229|||98382|SEQUIM|WA
C00532697|SIGNS OF TEXAS LIBERTY PAC|U|N|||||76201|DENTON|TX
C00532705|INDEPENDENCE USA PAC|U|O||||NONE|10150|NEW YORK|NY
C00532713|DEB MORROW FOR CONGRESS|P|H||H2SC04105|||29349|INMAN|SC
C00532721|CUMMINGS 4 CONGRESS|P|H|CON|H2WY00133|||82602|CASPER|WY
C00532762|BOWEN FOR CONGRESS|P|H|IND|H2NJ02185|||08318|PITTSGROVE|NJ
C00532788|LAFAYETTE COUNTY DEMOCRATIC PARTY|U|X|||||38655|OXFORD|MS
C00532796|EXPORT USA NOW INC|U|O|||||89145|LAS VEGAS|NV
C00532804|USA CHINA FRIENDSHIP INC|U|O|||||89145|LAS VEGAS|NV
C00532812|PROGRESSIVE USA VOTERS|U|O|||||80202|DENVER|CO
C00532820|AMERICA FRIENDSHIP INC|U|O|||||89145|LAS VEGAS|NV
C00532838|AMERICANS FOR SOLUTIONS|U|O|||||33156|MIAMI |FL
C00532879|2012 NEW YORK VICTORY FUND|J|N||H6NY25125||NEW YORK DEM STATE CMTE|20036|WASHINGTON|DC
C00532887|DELAWARE NORTH COMPANIES, INC. POLITICAL ACTION COMMITTEE|U|N|||C|DELAWARE NORTH COMPANIES, INC.|14202|BUFFALO|NY
C00532911|MANUFACTURERS ASSOCIATION OF CENTRAL NEW YORK INC FEDERAL PAC|U|N|||T||13214|SYRACUSE|NY
C00533125|AMERICANS FOR A BETTER TOMORROW PERIOD|U|O|||||19066|MERION STATION|PA
C00534016|EXPOSING MARXISTS PAC|U|O|||||60004|ARLINGTON HEIGHTS |IL
C00534032|SAFEGUARDING AMERICAN LIBERTIES MORALS & OPPORTUNITIES NOW (SALMON) PAC|D|Q|||||22314|ALEXANDRIA|VA
C00534107|PATRIOTS FOR FREEDOM|U|O|||||11768|NORTHPORT|NY
C00534149|COMMITTEE FOR A MUCH BETTER AMERICA|U|N|||||40347|MIDWAY|KY
C00534529|MEDICINAL CANNABIS SUPERPAC|U|O|||||95380|TURLOCK|CA
C00535179|VERMEER EQUIPMENT OF TEXAS PAC|U|N|||C|VERMEER EQUIPMENT OF TEXAS INC|75062|IRVING|TX
C00535195|BLUE SOUTH PROJECT SUPERPAC|U|O|||||35201|BIRMINGHAM|AL
C00535203|RODPAC|U|O||||NONE|92101|SAN DIEGO|CA
C00535229|REGULAR FOLKS OF THE RANGE|U|E|||||55802|DULUTH|MN
C00535237|AMERICAN PARTY; THE|U|N|||||99508|ANCHORAGE|AK
C00536334|GCE POLITICAL ACTION COMMITTEE (GCE PAC)|U|Q|||C|GRAND CANYON EDUCATION, INC|85017|PHOENIX|AZ
C00536375|MICHAEL KINLAW FOR PRESIDENT|P|P|REP|P60004819|||80907|COLORADO SPRINGS|CO
C00536383|PLUMBERS AND STEAMFITTERS LOCAL 159 FED PAC|U|N|||L||94553|MARTINEZ|CA
C00536417|NEW DEMOCRACY PAC|U|O|||||11234|BROOKLYN|NY
C00536425|ALLIEDBARTON SECURITY SERVICES LLC PAC A/K/A ALLIEDBARTON PAC|U|N|||W|ALLIEDBARTON SECURITY SERVICES LLC|19428|CONSHOHOCKEN|PA
C00536441|BLUE HORIZONS|U|N|||M||94114|SAN FRANCISCO|CA
C00536466|RENEWABLE ENERGY GROUP INC POLITICAL ACTION COMMITTEE (REG PAC)|B|Q|||C||50010|AMES|IA
C00536540|JOBS, FREEDOM, AND SECURITY PAC|D|Q||||CRUZ|78701|AUSTIN|TX
C00536573|ABBVIE POLITICAL ACTION COMMITTEE|B|Q|||C|ABBVIE|60064|NORTH CHICAGO|IL
C00536607|DAKOTA PRAIRIE PAC|D|Q|||||20003|WASHINGTON|DC
C00536615|HINDU AMERICAN POLITICAL ACTION COMMITTEE|U|Q|||||77282|HOUSTON|TX
C00536664|DEFENDERS OF FREEDOM AND SECURITY|U|W|||||95628|FAIR OAKS|CA
C00536672|THE COMMITTEE TO ELECT KEVIN GLOVER|P|H|DEM|H2MI01134|||49616|BENZONIA|MI
C00536680|HUFFMAN FOR CONGRESS|P|H|DEM|H2CA06259|||94915|SAN RAFAEL|CA
C00536698|DWAYNE BAILEY FOR CONGRESS|P|H||H2LA02115|||70346|DONALDSONVILLE|LA
C00536722|SHASTA COUNTY DEMOCRATIC WOMENS CLUB AND FRIENDS|U|N|||||96099|REDDING|CA
C00538637|CITIZENS FOR MICHAEL WAGER|P|H|DEM|H4OH14102|||44139|SOLON|OH
C00538835|COMMON GROUND PAC|D|Q|DEM|||KAINE|22314|ALEXANDRIA|VA
C00538975|11TH CONGRESSIONAL DISTRICT OF VIRGINIA REPUBLICAN COMMITTEE - FEDERAL|U|Y|REP|||NONE|20195|RESTON|VA
C00539601|PINEAPPLE PAC|D|Q|||||20003|WASHINGTON|DC
C00539825|CAPITO FOR WEST VIRGINIA|P|S|REP|S4WV00159|||25339|CHARLESTON|WV
C00539841|PROGRESSING OUR LIBERTIES|U|O|||||02032|EAST WALPOLE|MA
C00539858|DEFENDING OUR VALUES|U|O|||||30303|ATLANTA|GA
C00539866|ROBIN KELLY FOR CONGRESS|P|H|DEM|H2IL02172||NONE|60680|CHICAGO|IL
C00539890|FEINSTEIN FOR SENATE 2024|P|S|DEM|S0CA00199||CALIFORNIA SENATE VICTORY 2018|20003|WASHINGTON|DC
C00539908|DAVID WAGIE FOR  CONGRESS|P|H|REP|H2FL22114|||33436|BOYNTON BEACH|FL
C00540005|PRESIDENTIAL INAUGURAL COMMITTEE 2013|U|X|||I||20599|WASHINGTON|DC
C00540047|ADVANCING INTERNATIONAL RELATIONS|U|O|||||50266|WEST DES MOINES|IA
C00540054|NEBRASKA SANDHILLS PAC|D|Q||||FISCHER|22314|ALEXANDRIA|VA
C00540062|AMERICA NEEDS NEW INNOVATION AND ENERGY PAC|D|N||||ANN MCLANE KUSTER|02903|PROVIDENCE|RI
C00540096|CITY OF MANASSAS REPUBLICAN PARTY|U|X||||NONE|20110|MANASSAS|VA
C00540104|THE COCA-COLA BOTTLING CO. CONSOLIDATED EMPLOYEE COMMITTEE FOR GOOD GOVERNMENT (CCBCC PAC)|U|Q|||C||28211|CHARLOTTE|NC
C00540112|PROLIANCE SURGEONS POLITICAL ACTION COMMITTE|U|Q|||C||98111|SEATTLE |WA
C00540138|AMERICA'S GREATEST AWAKENING FUND|B|V|||||44646|MASSILLON|OH
C00540146|FIRST IN FREEDOM PAC|D|Q||||RICHARD L. HUDSON JR.|30605|ATHENS|GA
C00540153|MUSIC SPEAKS:  THE SOUNDEXCHANGE, INC. LEGISLATIVE FUND|B|N|||T|SOUNDEXCHANGE, INC.|20001|WASHINGTON|DC
C00540161|COMMITTEE TO ELECT JOSH LOVELESS|P|H|IND|H4TX03064|||75094|MURPHY|TX
C00540187|MORE CONSERVATIVES PAC (MCPAC)|D|Q||||MCHENRY|22314|ALEXANDRIA|VA
C00540195|PAC FOR A LEVEL PLAYING FIELD|D|Q|||||02035|FOXBORO|MA
C00540203|DEFENDING MAIN STREET SUPERPAC INC.|U|O||||NONE|20004|WASHINGTON|DC
C00540211|NEW MEXICO GRASSROOTS VICTORY FUND|J|N||S8NM00184|||20003|WASHINGTON|DC
C00540229|CONSTITUTIONAL RIGHTS PAC|U|V||||NONE|22102|MCLEAN|VA
C00540237|GARY C LANDRIEU CAMPAIGN LLC|P|H|DEM|H2LA02107|||70129|NEW ORLEANS|LA
C00540245|TOOMEY PROSPERITY FUND|J|N||S4PA00121|||22314|ALEXANDRIA|VA
C00540286|MOTHERS AGAINST GUN VIOLENCE|U|N|||T||85132|FLORENCE|AZ
C00540302|TIM SCOTT FOR SENATE|P|S|REP|S4SC00240||TOMORROW IS MEANINGFUL PAC (TIMPAC)|29407|CHARLESTON|SC
C00540310|SEDONA PAC|D|N|REP||||22314|ALEXANDRIA|VA
C00540385|BEALE FOR CONGRESS|P|H|DEM|H4IL02178|||60628|CHICAGO|IL
C00540393|DBM PAC|D|N||||DAVID B MCKINLEY|30605|ATHENS|GA
C00540435|STEWARD HEALTH CARE SYSTEM LLC POLITICAL ACTION COMMITTEE|U|Q|||C|STEWARD HEALTH CARE SYSTEM LLC|37067|FRANKLIN|TN
C00540443|GIFFORDS PAC|U|W||||NONE|20091|WASHINGTON|DC
C00540450|WIN MINNESOTA FEDERAL PAC|U|O||||ALLIANCE FOR A BETTER MINNESOTA FEDERAL PAC|55104|SAINT PAUL|MN
C00540484|THE INTERNET ASSOCIATION PAC|U|N|||T|THE INTERNET ASSOCIATION|20005|WASHINGTON|DC
C00540500|CORY BOOKER FOR SENATE|P|S|DEM|S4NJ00185||BOOKER SENATE VICTORY|20003|WASHINGTON|DC
C00540518|CAPITAL GROUP COMPANIES INC POLITICAL ACTION COMMITTEE; THE|U|Q|||C|THE CAPITAL GROUP COMPANIES, INC|90071|LOS ANGELES|CA
C00540526|DENTON FOR CONGRESS|P|H|REP|H4FL12061|||34639|LAND O LAKES|FL
C00540542|OLYMPIC STEEL INC POLITICAL ACTION COMMITTEE|U|N|||C||44146|BEDFORD HEIGHTS|OH
C00540567|WASHINGTON 180|U|O|||||93710|FRESNO|CA
C00540583|SOUTH FORWARD CANDIDATE PAC|U|N|||||29250|COLUMBIA|SC
C00540591|SOUTH FORWARD IE PAC|U|O|||||29250|COLUMBIA|SC
C00540617|FRIENDS OF DAVID SCHWEIKERT|P|H|REP|H4AZ06045||DAVID SCHWEIKERT FOR CONGRESS|85060|PHOENIX|AZ
C00540625|ED MARKSBERRY FOR US SENATE|P|S|DEM||||42303|OWENSBORO|KY
C00540633|JIM TRACY FOR CONGRESS|P|H|REP|H0TN06240|||37133|MURFREESBORO|TN
C00540658|KUHN FOR CONGRESS|P|H|REP|H4SC01131|||29401|CHARLESTON|SC
C00540674|ELK & ELK PAC|U|N||||NONE|44124|MAYFIELD HEIGHTS|OH
C00540724|VFA PAC|U|O||||NONE|22313|ALEXANDRIA|VA
C00540732|SCHATZ FOR SENATE|P|S|DEM|S4HI00136|||96812|HONOLULU|HI
C00540740|THE FRAGRANCE MATERIALS ASSOCIATION OF THE UNITED STATES, INC. D/B/A IFRA NORTH AMERICA POLITICAL ACTION COMMITTEE ('SCENTPAC')|B|N|||T|THE FRAGRANCE MATERIALS ASSOCIATION OF THE UNITED STATES, INC. D/B/A/ IFRA NORTH AMERICA|22209|ARLINGTON|VA
C00540773|SWEENEY FOR NJ|P|S|DEM|S4NJ00193|||08096|WOODBURY|NJ
C00540781|START UP AMERICA SUPER PAC|U|O|||||86322|CAMP VERDE|AZ
C00540799|PINE BELT PATRIOTS|U|N|||||39402|HATTIESBURG|MS
C00540807|PALMETTO CONSERVATIVES FUND|U|O|||||29211|COLUMBIA|SC
C00540823|VOTE FOR PEDRO SOTELO|P|H|REP|H4MO08147|||64118|KANSAS CITY|MO
C00540849|REGGIE FOR KANSAS|A|H|DEM|H4KS03170|||66285|LENEXA|KS
C00540856|CLEMENTS FOR CONGRESS|A|H|DEM|H4MI06105|||49008|KALAMAZOO|MI
C00540898|TEA PARTY PATRIOTS CITIZENS FUND|U|O||||NONE|30189|WOODSTOCK|GA
C00540906|CHERPAC|D|Q|||||20035|WASHINGTON|DC
C00540914|JONATHAN HOFFMAN FOR CONGRESS|P|H|REP|H4SC01164|||29412|CHARLESTON|SC
C00540955|FEARLESS PAC|D|Q|||||80306|BOULDER|CO
C00540989|COMMUNITY PAC|D|N||||"HENRY C ""HANK"" JOHNSON JR"|30083|STONE MOUNTAIN|GA
C00540997|READY PAC|U|V|||||20024|WASHINGTON|DC
C00541011|MCCARTHY VICTORY FUND|J|N||H6CA22125|||20824|BETHESDA|MD
C00541037|FUND FOR LOUISIANA'S FUTURE; THE|B|O|||||20004|WASHINGTON|DC
C00541045|GOAL WESTPAC|U|O||||NONE|88202|ROSWELL|NM
C00541052|RAISING OUR SISTERS' ASSETS PAC|B|N||||NONE|20006|WASHINGTON|DC
C00541060|MATT DUNN FOR CONGRESS|P|H|DEM|H4WV02064|||25442|SHENANDOAH JCT|WV
C00541078|EXCELSIOR PAC|D|Q|||||30605|ATHENS|GA
C00541086|CROWLEY LEADERSHIP FUND|J|N||H8NY07046|||20005|WASHINGTON|DC
C00541094|FIRSTPAC FOR POLITICAL FREEDOM|U|O|||||19958|LEWES|DE
C00541110|CANAL BARGE COMPANY INC PAC (CANAL BARGE PAC)|U|N|||C||70112|NEW ORLEANS|LA
C00541128|FULL HOUSE PAC|D|Q|||||89136|LAS VEGAS|NV
C00541136|AMERICANS FOR FREEDOM AND PROGRESS|U|O||||||ARCADIA|CA
C00541169|NATIONAL ASSOCIATION OF MANUFACTURERS PAC (NAM-PAC)|B|N|||T|NATIONAL ASSOCIATION OF MANUFACTURERS|20001|WASHINGTON|DC
C00541177|ZOETIS GOOD GOVERNMENT FUND|B|Q|||C||20001|WASHINGTON|DC
C00541219|66TH ASSEMBLY DISTRICT DEMOCRATIC COUNCIL|U|N|||||90274|ROLLING HILLS ESTA|CA
C00541227|SEAN ELDRIDGE FOR CONGRESS|P|H|DEM|H4NY19115|||12402|KINGSTON|NY
C00541235|KIMPAC|U|O||||NONE|80501|LONGMONT|CO
C00541243|ELIZABETH COLBERT BUSCH FOR CONGRESS|P|H|DEM|H4SC01172|||29464|MOUNT PLEASANT|SC
C00541292|CONSERVATIVE SOLUTIONS PAC|U|O|||||33606|TAMPA|FL
C00541300|TODD RICHARDSON FOR CONGRESS|P|H|REP|H4MO08154|||63902|POPLAR BLUFF|MO
C00541318|EAGLETON FOR CONGRESS|P|H|DEM|H4IL02202|||60426|HARVEY|IL
C00541334|MESHPAC|U|N|||||19063|MEDIA|PA
C00541359|ELECT APRIL FREEMAN|A|H|DEM|H4FL19058|||33915|CAPE CORAL|FL
C00541367|TODAY AND OUR FUTURE|U|O|||||48207|DETROIT|MI
C00541375|PEM PAC|U|Q|||||20036|WASHINGRTON|DC
C00541383|GARDNER FOR COLORADO|J|N||H0CO04122||NONE|80124|LONE TREE|CO
C00541391|BATTLEGROUND TEXAS|U|O|||||78711|AUSTIN|TX
C00541433|HUNTER ACTION FUND (HAF)|B|O||||NONE|85745|TUCSON|AZ
C00541441|TIMOTHY FOR CONGRESS|P|H|DEM|H2TX14107|||77552|GALVESTON ISLAND|TX
C00541466|FIRST IN SCIENCE PAC|U|O|||||92121|SAN DIEGO|CA
C00541532|DAVIS ADVISORY GROUP LLC DBA AMERICA CHANGE - A POLITICAL ACTION COMMITTEE|U|O|||||20712|MOUNT RAINIER|MD
C00541540|GABRIEL GOMEZ FOR SENATE|P|S|REP|S4MA00184|||01915|BEVERLY |MA
C00541623|ATHENAHEALTH INC POLITICAL ACTION COMMITTEE (ATHENAPAC)|B|N|||C||02472|WATERTOWN|MA
C00541631|RESOUNDING BOOKS PAC|U|O|||||53704|MADISON|WI
C00541649|MORNINGSTAR COALITION INC|U|O|||||93427|BUELLTON|CA
C00541680|LIMITED GOVERNMENT, OPPORTUNITY AND VALUES PAC (LOV PAC)|D|N|||||22152|SPRINGFIELD|VA
C00541706|EXCELERATE ENERGY LIMITED PARTNERSHIP PAC|U|Q|||W||77381|THE WOODLANDS|TX
C00541714|LAB PAC|B|N|||||20883|GAITHERSBURG|MD
C00541722|SUPER PAC FOR CHANGE|B|O|||||10005|NEW YORK|NY
C00541730|MIDDLE CLASS SUPER PAC|B|O|||||10005|NEW YORK|NY
C00541748|SUPER PAC FOR WOMEN|B|O|||||10005|NEW YORK|NY
C00541755|SMALL BUSINESS SUPER PAC|B|O|||||10005|NEW YORK|NY
C00541763|STUDENT SUPER PAC|B|O|||||10005|NEW YORK|NY
C00541771|AFRICAN AMERICAN SUPER PAC|B|O|||||10005|NEW YORK|NY
C00541789|LATINO AMERICAN SUPER PAC|B|O|||||10005|NEW YORK|NY
C00541797|ASIAN AMERICAN SUPER PAC|B|O|||||10005|NEW YORK|NY
C00541805|LGBT SUPER PAC|B|O|||||10005|NEW YORK|NY
C00541862|JASON SMITH FOR CONGRESS|P|H|REP|H4MO08162||SMITH VICTORY|63702|CAPE GIRARDEAU|MO
C00541888|KATHERINE CLARK FOR CONGRESS|P|H|DEM|H4MA05084||CLARK KENNEDY VICTORY FUND|02478|BELMONT|MA
C00541896|TIM KALEMKARIAN P20 COMMITTEE|P|P||P60003175|||91359|WESTLAKE VILLAGE|CA
C00541912|COLORADO CORN GROWERS ASSOCIATION PAC|U|N|||M|COLO CORN GROWERS ASSOCIATION|80631|GREELEY|CO
C00541920|AKYUMEN SOCIETY; THE|U|O|||||20006|WASHINGTON|DC
C00541953|FRIENDS OF ERICK WYATT|P|S|REP|S4TX00425|||78401|CORPUS CHRISTI|TX
C00541961|STEVE SCHONBERG FOR SENATE 2014|P|S|DEM|S4KY00083|||40202|LOUISVILLE|KY
C00541987|AMERICAN TIGER PAC|U|O|||||21811|BERLIN|MD
C00541995|WOMEN'S LEADERSHIP CONFERENCE INC|U|O|||||33137|MIAMI|FL
C00542027|BIG SKY OPPORTUNITY PAC|D|Q|||||59624|HELENA|MT
C00542035|LUCAS OVERBY FOR CONGRESS|P|H|LIB|H4FL13077|||33756|CLEARWATER|FL
C00542050|BLANDFORD 2013|P|H|REP|H0SC01352|||29482|SULLIVAN'S ISLAND|SC
C00542092|CONCHO RESOURCES INC PAC|U|N|||C||20001|WASHINGTON|DC
C00542118|JUSTICE PARTY OF PENNSYLVANIA|U|N|||||19003|ARDMORE|PA
C00542134|AMERICANS FOR THE PROTECTION OF CHILDREN|U|N|||||20003|WASHINGTON|DC
C00542159|BEST PARTY USA (SECRET HANDSHAKE CORPORATION; THE|J|N|||||01581|WESTBOROUGH|MA
C00542191|COMMITTEE TO ELECT LEALAN  M JONES|P|H|GRN|H4IL02319|||60649|CHICAGO|IL
C00542217|TEXANS FOR A CONSERVATIVE MAJORITY|U|V||||NONE|78767|AUSTIN|TX
C00542241|MATTHEW HARRIS FOR CONGRESS|A|H|DEM|H4NJ01076|||08078|RUNNEMEDE|NJ
C00542258|SOCIAL SECURITY INSTITUTE PAC INC|U|V|||||20198|THE PLAINS|VA
C00542308|AMERICAN INSTITUTE OF STEEL CONSTRUCTION PAC|U|N|||T||60601|CHICAGO|IL
C00542340|AMERICAN ENTERPRISE PAC|B|N|||||20190|RESTON |VA
C00542365|TOYOTA MOTOR NORTH AMERICA, INC POLITICAL ACTION COMMITTEE (TOYOTA/LEXUS PAC)|B|Q|||C|TOYOTA MOTOR NORTH AMERICA, INC|20004|WASHINGTON|DC
C00542381|AMERICA MATTERS|U|O|||||27571|ROLESVILLE|NC
C00542415|RESCUE THE SENATE PAC|U|O|||||78750|AUSTIN|TX
C00542423|TED CRUZ VICTORY COMMITTEE|J|N||S2TX00312|||78701|AUSTIN|TX
C00542431|JOHN BOLTON PAC|U|Q|||||20036|WASHINGTON|DC
C00542464|JOHN BOLTON SUPER PAC|U|O|||||20036|WASHINGTON|DC
C00542472|COMMITTEE TO ELECT RICHARD LIEBERMAN; THE|P|H|DEM|H4LA06062|||70068|LAPLACE|LA
C00542480|GREG DUKE FOR CONGRESS|P|H|REP|H4GA02060|||31763|LEESBURG|GA
C00542514|VIGOR PAC|U|Q|||||97217|PORTLAND|OR
C00542522|AMERICA 365|U|O|||||06405|BRANFORD|CT
C00542530|CONSERVATIVE FIRST PAC|U|N|||||75087|ROCKWALL|TX
C00542555|NATIONAL MOBILITY EQUIPMENT DEALERS ASSOCIATION POLITICAL ACTION COMMITTEE, INC.|B|Q|||T|NATIONAL MOBILITY EQUIPMENT DEALERS ASSOCIATION|33618|TAMPA|FL
C00542571|FRIENDS OF VAL ARKOOSH|P|H|DEM|H4PA13165||NONE|19038|GLENSIDE|PA
C00542589|AMERICA'S FUTURE|U|O||||NONE|30605|ATHENS|GA
C00542621|MAPLE PAC|D|N||||MAPLE PAC|05402|BURLINGTON|VT
C00542696|SINGLE SUBJECT AMENDMENT|U|O|||||32303|TALLAHASSEE|FL
C00542704|REPRODUCTIVE RIGHTS FOR KENTUCKY PAC|U|Q|||||40232|LOUISVILLE|KY
