CMTE_ID|CMTE_NAME|CMTE_DESIGN|CMTE_TYPE|CMTE_PTY_AFFILIATION|CAND_ID|CONNECTED_ORG_TYPE|CONNECTED_ORG_NAME|CMTE_ZIP|CMTE_CITY|CMTE_STATE
C00149484|POLITICAL ACTION COMMITTEE OF FLORIDA POWER CORPORATION EMPLOYEES (POWER PAC)|U|Q|||C|FLORIDA POWER CORP|33733|ST PETERSBURG|FL
C00149492|CURTIS FOR CONGREES|P|H||H2CA43070|||92705|SANTA ANA|CA
C00149500|FRANCIS W WHITE FOR CONGRESS COMMITTEE|P|H|DEM|H2MD05221|||20772|LARGO|MD
C00149526|T UDELL MOORE CONGRESSIONAL CAMPAIGN COMMITTEE|P|H||H2TX16060|||79901|EL PASO|TX
C00149534|COMMITTEE FOR MIKE FLATLEY|P|H|DEM|H2PA24018|||16508|ERIE|PA
C00149542|INTERNATIONAL RECIPROCAL TRADE ASSOCIATION, PAC (FKA BARTER PAC)|U|Q|||T|INTERNATIONAL ASSOC OF TRADE EXCHANGES|20016|WASHINGTON|DC
C00149575|TEXAS COMMERCE REAGAN POLITICAL ACTION COMMITTEE|U|Q|||C|TEXAS COMMERCE BANCSHARES INC|77248|HOUSTON|TX
C00149583|HIBERNIA CORPORATION POLITICAL ACTION COMMITTEE|U|N|||C|HIBERNIA CORPORATION|70130|NEW ORLEANS|LA
C00149591|FRIENDS OF ROGER TOMPKINS FOR CONGRESS|P|H||H2WV03017|||25325|CHARLESTON|WV
C00149609|LAMB FOR CONGRESS|P|H||H2IA03010|||52215|CHELSA|IA
C00149617|TOM CARDENAS FOR UNITED STATES PRESIDENT|P|P||P40000101|||93212|CORCORAN|CA
C00149625|DEANE BAKER FOR UNITED STATES SENATOR-1982|P|S||S6MI00012|||48243|DETROIT|MI
C00149633|THOMAS FOR CONGRESS|P|H|DEM|H2GA01066|||31545|JESUP|GA
C00149641|MISSISSIPPI DEMOCRATIC PARTY POLITICAL ACTION COMMITTEE|U|Y|DEM|||NONE|39215|JACKSON|MS
C00149658|SOCIALISTS FOR OLESON CAMPAIGN COMMITTEE|P|H|SUS|H2TX24015|||75204|DALLAS|TX
C00149666|SALEM FOR CONGRESS|P|H|DEM|H0TX14036|||78412|CORPUS CHRISTI|TX
C00149674|FRIENDS OF RED MCDANIEL|P|H|REP|H2NC03012|||28334|DUNN|NC
C00149682|UNITED SAN FRANCISCO REPUBLICAN FINANCE COMMITTEE (FEDERAL)|U|X|REP|||UNITED SAN FRANCISCO REPUBLICAN CMTE|94104|SAN FRANCISCO|CA
C00149716|PICKETT FOR CONGRESS|P|H|REP|H2TX18017|||77008|HOUSTON|TX
C00149724|JIM KENWORTHY FOR CONGRESS COMMITTEE|P|H|DEM|H2MO05014|||64109|KANSAS CITY|MO
C00149732|FRIENDS OF RON PACKARD|P|H|REP|H2CA43047|||92008|CARLSBAD|CA
C00149740|JOHN PAUL STARK FOR CONGRESS COMMITTEE (1982/PCC)|A|H|REP|H0CA36052|||92405|SAN BERNARDINO|CA
C00149765|NATIONAL ASSOCIATION OF TEXACO WHOLESALERS POLITICAL ACTION COMMITTEE|U|N|||T|WHOLESALERS, INC.; NAT'L ASS'N OF|22150|SPRINGFIELD|VA
C00149773|STEAMFITTERS LOCAL 602 COPE COMMITTEE|U|Q|||L||20002|WASHINGTON|DC
C00149781|TEXAS COMMERCE BANK-BEAUMONT-POLITICAL ACTION COMMITTEE|U|Q|||C|TEXAS COMMERCE BANCSHARES INC|77704|BEAUMONT|TX
C00149807|NATIONAL FREE ENTERPRISE POLITICAL ACTION COMMITTEE|U|N|||M|BLANK|20044|WASHINGTON|DC
C00149815|COMMITTEE TO ELECT STEVE ADIK TO CONGRESS|P|H|DEM|H2PA15024|||18017|BETHLEHEM|PA
C00149831|RALPH DUNCAN FOR CONGRESS|P|H|REP|H2TN07020|||38363|PARSONS|TN
C00149849|BEN ERDREICH FOR CONGRESS COMMITTEE|P|H|DEM|H2AL06019|||35201|BIRMINGHAM|AL
C00149856|VAN B POOLE FOR U S SENATE|P|S|REP|S2FL00037|||33394|FORT LAUDERDALE|FL
C00149872|BARBOUR FOR SENATE COMMITTEE|P|S||S2MS00025|||39205|JACKSON|MS
C00149880|DONNA CARLSON WEST FOR CONGRESS|P|H||H2AZ01016|||85201|MESA|AZ
C00149906|JIM BRADSHAW FOR CONGRESS|P|H|REP|H0TX12022|||76107|FT WORTH|TX
C00149914|COMMITTEE TO ELECT DANIEL ANCHONDO|P|H|DEM|H2TX16029|||79901|EL PASO|TX
C00149922|PIRRAGLIA FOR CONGRESS|P|H|DEM|H2RI02036|||02910|CRANSTON|RI
C00149930|CITIZENS FOR CONNIE MACK FOR CONGRESS COMMITTEE|P|H|REP|H2FL10051|||33902|FORT MYERS|FL
C00149948|SBCA-PAC INC (SMALL BUSINESS COUNCIL OF AMERICA - PAC INC)|U|Q|||W|SMALL BUSINESS COUNCIL OF AMERICA INC|31904|COLUMBUS|GA
C00149955|IUBAC LOCAL #31 POLITICAL ACTION COMMITTEE|U|Q|||L|BRICKLAYERS & ALLIED CRAFTSMEN|33315|FT LAUDERDALE|FL
C00149971|LEHMAN FOR CONGRESS COMMITTEE|P|H|DEM|H2CA18015|||93721|FRESNO|CA
C00149989|COMMITTEE TO ELECT SCHWERDTFEGER|P|H|DEM|H2IL16016|||61028|ELIZABETH|IL
C00149997|FIRST INTERSTATE BANK EMPLOYEES POLITICAL ACTION COMMITTEE OF NEVADA-FEDERAL|U|Q|||C|FIRST INTERSTATE|89520|RENO|NV
C00150003|INDUSTRIAL DEVELOPMENT POLITICAL ACTION COMMITTEE|U|Q|||M|NONE|36195|MONTGOMERY|AL
C00150037|MCQUAID FOR CONGRESS 1982 COMMITTEE|P|H||H0CA05016|||94948|NOVATO|CA
C00150045|CONNECTICUT CARPENTERS LEGISLATIVE IMPROVEMENT COMMITTEE|U|Q|||L|CARPENTERS & JOINERS OF AMER;UN BRTHD|06852|NORWALK|CT
C00150052|COMMITTEE TO ELECT HOWARD KATZ US SENATOR|P|S|LIB|S2MA00030|||02208|BOSTON|MA
C00150060|HAL PHILLIPS FOR CONGRESS 1982|P|H|REP|H2CA26034|||91502|BURBANK|CA
C00150078|ROBERT RYAN FOR CONGRESS|P|H|REP|H2CA27032|||90274|RANCHO PALOS VERDE|CA
C00150086|ED BATES FOR CONGRESS|P|H||H2CA15011|||93638|MADERA|CA
C00150094|AL MUELLER FOR CONGRESS COMMITTEE|P|H||H2MO01013|||65101|JEFFERSON CITY|MO
C00150110|FRIENDS OF DOCTOR JEFFERSON|P|S|REP|S2MA00055|||02117|BOSTON|MA
C00150128|CITIZENS FOR WECHT FOR U S SENATE|P|S||S2PA00018|||15219|PITTSBURGH|PA
C00150144|POLITICAL ACTION COMMITTEE TO PROTECT CHILDREN AND YOUTH|U|N|||M|NONE|10018|NEW YORK|NY
C00150151|TUCKER ARENSBERG VERY & FERGUSON POLITICAL ACTION COMMITTEE|U|N|||W|TUCKER ARENSBERG VERY & FERGUSON|15222|PITTSBURGH|PA
C00150169|TEXAS COMMERCE-SAN ANTONIO POLITICAL ACTION COMMITTEE|U|Q|||C|TEXAS COMMERCE BANCSHARES INC|78210|SAN ANTONIO|TX
C00150185|SOUTHEAST NATIONAL BANK OF PA PUBLIC AFFAIRS COMM|U|N|||C|SOUTHEAST NATIONAL BANK OF PA|19355|MALVERN|PA
C00150201|AMERICAN ASSOCIATION FOR RESPIRATORY THERAPY ACTION COMMITTEE|U|Q|||T|RESPIRATORY THERAPY; AMERICAN ASS'N|75235|DALLAS|TX
C00150268|HUNTER FOR CONGRESS|P|H|REP|H2WV02027|||24954|MARLINTON|WV
C00150276|KEN CALVERT FOR CONGRESS|P|H||H2CA37023|||91720|CORCONA|CA
C00150292|FITZGERALD FOR CONGRESS|P|H||H8OR04068|||97530|JACKSONVILLE|OR
C00150300|TACKETT FOR CONGRESS COMMITTEE|P|H||H2CA17017|||93250|MCFARLAND|CA
C00150334|HOLM FOR CONGRESS|P|H||H2GA01082|||31401|SAVANNAH|GA
C00150342|DAN MCGRATH FOR CONGRESS COMMITTEE|P|H|DEM|H2IL14037|||51342|MENDOTA|IL
C00150359|HIDALGO FOR CONGRESS COMMITTEE|P|H|SWP|H2WI05044|||53208|MILWAUKEE|WI
C00150367|NATIONAL VENTURE CAPITAL ASSOCIATION POLITICAL ACTION COMMITTEE (NVCA PAC)|U|Q|||T|NATIONAL VENTURE CAPITAL ASSOCIATION|20036|WASHINGTON|DC
C00150375|VAN NATTA FOR CONGRESS COMMITTEE|P|H|REP|H2IN02030|||46176|SHELBYVILLE|IN
C00150383|COMMITTEE TO RE-ELECT ESTEBAN E TORRES TO CONGRESS|P|H|DEM|H2CA34012||.|90706|BELLFLOWER|CA
C00150391|COLUMBIA BANKING POLITICAL ACTION COMMITTEE|U|Q|||W|SAVINGS & LOAN ASS'N; COLUM BANK FED|14614|ROCHESTER|NY
C00150409|AMERICAN FREEDOM LEAGUE|P|P||P00002592|||14009|ARCADE|NY
C00150417|PAUL ZENDZIAN FOR CONGRESS|P|H|DEM|H2ME02014|||04330|AUGUSTA|ME
C00150425|BATEMAN FOR CONGRESS COMMITTEE|P|H||H2VA01017|||23692|YORKTOWN|VA
C00150441|SHERWOOD FOR CONGRESS COMMITTEE|P|H|REP|H2GA09010|||30531|CORNELIA|GA
C00150466|WOOLRICH USA POLITICAL ACTION COMMITTEE|U|N|||C|WOOLRICH WOOLEN MILLS|17779|WOOLRICH|PA
C00150474|LANE AND EDSON P C POLITICAL ACTION COMMITTEE|U|N|||C|LANE AND EDSON P C|20037|WASHINGTON|DC
C00150508|MINNEAPOLIS APWU POLITICAL ACTION FUND|U|Q|||L|POSTAL WORKERS UNION; AMERICAN|55413|MINNEAPOLIS|MN
C00150516|ROBERT TORRICELLI FOR CONGRESS COMMITTEE - 1984 INC|P|H|DEM|H2NJ09016|||07666|TEANECK|NJ
C00150524|SCHUITMAKER FOR CONGRESS|P|H|REP|H2MI04161|||49065|LAWTON|MI
C00150532|LUCY PATTERSON CAMPAIGN COMMITTEE|P|H|REP|H2TX24023|||75216|DALLAS|TX
C00150540|MCCAIN FOR CONGRESS COMMITTEE|A|H|REP|H2AZ01024|||85282|TEMPE|AZ
C00150557|ADAM LEVIN FOR CONGRESS COMMITTEE|P|H|DEM|H2NJ07010|||08807|BRIDGEWATER|NJ
C00150565|VOLUNTEERS FOR ROD CHANDLER|P|H|REP|H2WA08018|||98005|BELLEVUE|WA
C00150573|CARNES FOR CONGRESS|P|H|DEM|H2MO05030|||64055|INDEPENDENCE|MO
C00150599|NETHING FOR US SENATE COMMITTEE|P|S|REP|S2ND00024|||58401|JAMESTOWN|ND
C00150615|EASTERN PENNSYLVANIA SOCIALIST WORKERS CAMPAIGN '82|U|N|SWP||M|NONE|19141|PHILADELPHIA|PA
C00150623|RE-ELECT MCCANDLESS FOR CONGRESS|P|H|REP|H2CA37031|||92261|PALM DESERT|CA
C00150649|LENAWEE DEMOCRATIC CAMPAIGN COMMITTEE|U|Q|||M|LENAWEE COUNTY DEMOCRATIC PARTY|49221|ADRIAN|MI
C00150656|WARNER COMMUNICATIONS INC POLITICAL ACTION COMMITTEE|U|Q|||C|WARNER COMMUNICATIONS INC|10019|NEW YORK|NY
C00150664|HOR ENERGY COMPANY POLITICAL ACTION COMMITTEE A/K/A HOUSTON POLITICAL ACTION COMMITTEE|U|N|||C|HOR ENERGY COMPANY|77079|HOUSTON|TX
C00150672|GEORGIA REPUBLICAN PARTY|U|Y|REP|||NONE|30309|ATLANTA|GA
C00150680|MERCANTILE BANCORPORATION INC (FEDERAL) POLITICAL ACTION COMMITTEE|U|Q|||C|MERCANTILE BANCORPORATION INC|63166|ST LOUIS|MO
C00150698|DICK ROBINSON FOR CONGRESS|P|H||H2KY06019|||40502|LEXINGTON|KY
C00150706|AL BREMER FOR CONGRESS COMMITTEE|P|H|REP|H2IA06013|||50401|MASON CITY|IA
C00150714|COMMITTEE TO ELECT GEORGE H PEREZ TO CONGRESS|P|H|DEM|H2NM03025|||87004|BERNALILLO|NM
C00150748|DAYS INNS OF AMERICA INC CIVIC RESPONSIBILITY GROUP|U|N|||C|DAYS INNS OF AMERICA INC|30324|ATLANTA|GA
C00150755|CITIZENS FOR A COMPETITIVE AMERICA|U|Q|||M|NONE|29206|COLUMBIA|SC
C00150771|MAKE A DIFFERENCE|U|N|||M|NONE|20003|WASHINGTON|DC
C00150797|BLANK ROME COMISKY & MCCAULEY FEDERAL POLITICAL ACTION COMMITTEE|U|N|||M|NONE|19103|PHILADELPHIA|PA
C00150805|CROP INSURANCE RESEARCH BUREAU (CIRB)-PAC|U|N|||T|CROP INS RESEARCH BUREAU INC (CIRB)|46268|INDIANAPOLIS|IN
C00150813|FRIENDS OF JIM MOODY|P|H|DEM|H2WI05051|||53213|MILWAUKEE|WI
C00150821|MONICA FAITH STEWART FOR CONGRESS|P|H|DEM|H2IL02040|||60603|CHICAGO|IL
C00150847|FRIENDS OF KAREN LAMB FOR CONGRESS|P|H||H2WI05069|||53213|MILWAUKEE|WI
C00150854|WHEELER FOR CONGRESS COMMITEE|P|H||H2GA08020|||31202|MACON|GA
C00150862|STALLWOOD CONGRESSIONAL COMMITTEE|P|H|REP|H2RI01012|||02865|LINCOLN|RI
C00150888|AMERICA'S SMALL BUSINESS POLITICAL ACTION COMMITTEE|U|Q|||M|BLANK|33880|WINTER HAVEN|FL
C00150912|PAT BOSCH FOR CONGRESS COMMITTEE|P|H||H2AZ03012|||85353|TOLLESON|AZ
C00150920|BOBBY LOCKE FOR CONGRESS COMMITTEE|A|H|REP|H2TX23017|||28217|SAN ANTONIO|TX
C00150938|LAUTENBERG FOR U S SENATE COMMITTEE  (1982/PCC)|A|S|DEM|S2NJ00080|||07039|LIVINGSTON|NJ
C00150953|BEAU BOULTER FOR CONGRESS COMMITTEE|P|H||H2TX13018|||79159|AMARILLO|TX
C00150961|HINKLE FOR CONGRESS COMMITTEE|P|H|REP|H2WV02035|||26201|BUCKHANNON|WV
C00150987|REPUBLICAN ELECTORAL ALLIANCE OF CONNECTICUT|U|N|||M|BLANK|06067|ROCKY HILL|CT
C00150995|NATIONAL PAC|U|Q|||M|BLANK|20003|WASHINGTON|DC
C00151001|COMMITTEE FOR POLITICAL ACTION ON INTEREST RATES|U|N|||M|NONE|20716|MITCHELLVILLE|MD
C00151019|NATIONAL FARMERS UNION POLITICAL ACTION COMMITTEE|U|Q|||W|FARMER'S EDU CO-OPERATIVE UNION OF AME|80251|DENVER|CO
C00151027|COOPERATIVE LEAGUE OF THE USA POLITICAL ACTION COMMITTEE (CO-OP LEAGUE PAC)|U|Q|||T|COOPERATIVE LEAGUE OF THE USA|20036|WASHINGTON|DC
C00151035|COMMITTEE FOR A CONSERVATIVE VIRGINIA|U|N|||M||24502|LYNCHBURG|VA
C00151043|COMSATPAC|U|Q|||C|COMMUNICATIONS SATELLITE CORPORATION|20024|WASHINGTON|DC
C00151050|CORNWELL FOR CONGRESS 1974|A|H||H6IN08053|||32765|OVIEDO|FL
C00151076|MAPLE FOR CONGRESS|P|H||H2KY03016|||40202|LOUISVILLE|KY
C00151092|CITIZENS COMMITTEE FOR EUGENE M BARNES|P|H||H2IL02024|||60619|CHICAGO|IL
C00151100|FRIENDS OF JOE MERLINO|P|H||H2NJ04025|||08606|TRENTON|NJ
C00151134|COMMITTEE TO ELECT MCCUSKEY TO CONGRESS|P|H|REP|H2WV01011|||76330|BRIDGEPORT|WV
C00151142|COMMITTEE TO ELECT SANDERS TO CONGRESS|P|H||H2CA43088|||92064|POWAY|CA
C00151159|BOB CLEMENT FOR CONGRESS COMMITTEE|P|H|DEM|H2TN07038|||37207|NASHVILLE|TN
C00151175|"EQUITABLE GAS COMPANY POLITICAL INVOLVEMENT COMMITTEE (""EPIC"")"|U|N|||C|EQUITABLE GAS COMPANY|15219|PITTSBURGH|PA
C00151183|NATIONAL COUNCIL OF TECHNICAL SERVICE INDUSTRIES POLITICAL ACTION COMMITTEE (NCTSI-PAC)|U|N|||T|NATIONAL COUNCIL TECHNICAL SERVICE IND|20006|WASHINGTON|DC
C00151191|STEPHENS FOR CONGRESS COMMITTEE|P|H||H2IL18012|||61604|PEORIA|IL
C00151217|ZIMMERMAN FOR CONGRESS|P|H|DEM|H2NY06025|||11021|GREAT NECK|NY
C00151225|JAMES P DUNLEAVY FOR CONGRESS COMMITTEE|P|H|DEM|H2ME02022|||04769|PRESQUE ISLE|ME
C00151258|TEAGUE FOR CONGRESS|P|H||H2TX06020|||77805|BAMAN|TX
C00151266|BREWER FOR UNITED STATES SENATE|P|S|REP|S2WI00029|||53511|BELOIT|WI
C00151274|COMMITTEE TO ELECT RAY HORSPOOL TO CONGRESS|P|H|REP|H2CA37049|||92388|SUNNYMEAD|CA
C00151282|CONGRESSIONAL AGENDA 80'S|U|Q|||M|NONE|20007|WASHINGTON|DC
C00151290|BOBBI FIEDLER CONGRESSIONAL COMMITTEE|P|H|REP|H0CA21013|||91311|CHATSWORTH|CA
C00151308|CITIZENS FOR CANTRELL COMMITTEE|P|H|DEM|H2SC01010|||29402|CHARLESTON|SC
C00151316|CHAMBERS FOR CONGRESS COMMITTEE|P|H|REP|H2NM03033|||87544|LOS ALAMOS|NM
C00151332|AMERICAN WOOD PRESERVERS INST POLITICAL ACTION COMM|U|N|||T|WOOD PRESERVERS INSTITUTE; AMERICAN|22102|MCLEAN|VA
C00151340|VERNER, LIIPFERT, BERNHARD & MCPHERSON|U|Q|||C|VERNER, LIIPFERT, BERNHARD & MCPHERSON|20036|WASHINGTON|DC
C00151357|NWNL POLITICAL ACTION COMMITTEE (NWNL PAC)|U|Q|||C|NORTHWESTERN NATIONAL LIFE INS CO|55440|MINNEAPOLIS|MN
C00151365|BOB LESLIE FOR CONGRESS COMMITTEE|P|H|REP|H2AR04018|||71601|PINE BLUFF|AR
C00151373|TOM MAKOWSKI FOR CONGRESS|P|H|DEM|H2PA11015|||18702|WILKES-BARRE|PA
C00151399|STAN KRAMER FOR CONGRESS COMMITTEE|P|H|DEM|H2NY26015|||10956|NEW YORK|NY
C00151415|GOOD GOVERNMENT FEDERAL POLITICAL ACTION COMMITTEE|U|N|||M||90010|LOS ANGELES|CA
C00151423|IBEW LOCAL 480 POLITICAL ACTION COMMITTEE|U|Q|||L|ELECTRICAL WORKERS;INT'L BROTH'D OF|39212|JACKSON|MS
C00151431|TRUMMELL, HEBER J (PRES)|P|P|IND|P40000119|||84126|SALT LAKE CITY|UT
C00151449|MANUFACTURERS' ASSOCIATION OF DELAWARE VALLEY POLITICAL ACTION COMMITTEE (MADV-PAC)|U|N|||T|MANUFACTURERS' ASS'N DELAWARE VALLEY|19482|VALLEY FORGE|PA
C00151456|ALAN MOLLOHAN FOR CONGRESS COMMITTEE|P|H|DEM|H2WV01029|||26554|FAIRMONT|WV
C00151464|GREENEBAUM FOR CONGRESS|A|H|DEM|H2MD04026|||21122|PASADENA|MD
C00151472|GREENE FOR CONGRESS COMMITTEE|P|H|REP|H2CA23015|||90049|LOS ANGELES|CA
C00151480|DREXEL BURNHAM LAMBERT POLITICAL ACTION COMMITTEE (DBL-PAC)|U|Q|||C|DREXEL BURNHAM LAMBERT GROUP INC|10004|NEW YORK|NY
C00151506|JACK SWIGERT FOR CONGRESS COMMITTEE|P|H|REP|H2CO06016|||80013|AURORA|CO
C00151514|APPEL CITIZENS COMMITTEE|P|H|DEM|H2IA02012|||52001|DUBUQUE|IA
C00151530|FRIENDS OF JIM SMITH|P|H|REP|H2NY12015|||11221|BROOKLYN|NY
C00151555|NATIONAL STUDENT POLITICAL ACTION COMMITEE (NSPAC)|U|N|||M|BLANK|20036|WASHINGTON|DC
C00151563|DOLLAR SAVINGS BANK POLITICAL ACTION COMMITTEE (DOLPAC)|U|N|||W|DOLLAR SAVINGS BANK|15222|PITTSBURGH|PA
C00151589|BILL COBEY FOR CONGRESS|A|H|REP|H2NC04028|||27502|APEX|NC
C00151613|FITHIAN FOR U S SENATE|P|S|DEM|S2IN00034|||47905|LAFAYETTE|IN
C00151621|GONZALES FOR CONGRESS COMMITTEE|P|H||H2TX27034|||78408|CORPUS CHRISTI|TX
C00151639|JERRY HAMMOND FOR CONGRESS|P|H|DEM|H2KY06027|||40383|VERSAILLES|KY
C00151647|COMMITTEE TO ELECT JIM ZORN|P|H|DEM|H2TX01013|||76010|ARLINGTON|TX
C00151654|PENBERTHY FOR U S SENATE|P|S|REP|S2WA00031|||98108|SEATTLE|WA
C00151662|O'DONNELL FOR CONGRESS COMMITTEE|P|H||H2PA11023|||18702|WILKES-BARRE|PA
C00151688|IUOE LOCAL 30 POLITICAL ACTION COMMITTEE|U|Q|||L|ENGINEERS; INT'L UNION OF OPERATING|11418|RICHMOND HILL|NY
C00151696|GOOD NEIGHBOR PROPERTIES POLITICAL ACTION COMMITTEE|U|N|||M|NONE|55125|WOODBURY|MN
C00151704|SECREST FOR CONGRESS|P|H||H2IL14029|||60120|ELGIN|IL
C00151712|CLAUDE FOR CONGRESS|P|H|REP|H2CA08024|||94111|SAN FRANCISCO|CA
C00151720|ROTH FOR CONGRESS COMMITTEE|P|H|DEM|H2KS01012|||67530|GREAT BEND|KS
C00151738|BILL MCCOLLUM FOR CONGRESS|A|H||H0FL05014|||32701|ALTAMONTE SPRINGS|FL
C00151746|HARCOURT BRACE JOVANOVICH POLITICAL ACTION COMMITTEE|U|N|||C|HARCOURT BRACE JOVANOVICH INC|10017|NEW YORK|NY
C00151753|RICHARD RAY FOR CONGRESS CAMPAIGN COMMITTEE|P|H||H2GA03021|||31069|PERRY|GA
C00151761|PARCEL SHIPPERS ASSOCIATION POLITICAL ACTION COMMITTEE|U|N|||T|PARCEL SHIPPERS ASS'N|20036|WASHINGTON|DC
C00151787|CUBIC EMPLOYEES' POLITICAL ACTION COMMITTEE (CUEPAC)|U|Q|||C|CUBIC CORP|92123|SAN DIEGO|CA
C00151795|IGLESIAS FOR CONGRESS|P|H||H2FL14020|||33134|CORAL GABLES|FL
C00151803|MASSACHUSETTS CUNA CREDIT UNION ASSN POLITICAL ACTION COMMITTEE (MACUNAPAC)|U|Q|||T|CREDIT UNION NATIONAL ASS'N|01803|BURLINGTON|MA
C00151811|"ASSOCIATION OF FLIGHT ATTENDANTS POLITICAL ACTION COMMITTEE (""FLIGHT PAC"")"|U|N|||L|FLIGHT ATTENDANTS; ASS'N OF|20036|WASHINGTON|DC
C00151829|TOWN NORTH NATIONAL BANK POLITICAL ACTION COMMITTEE|U|N|||C|TOWN NORTH NATIONAL BANK|75234|FARMERS BRANCH|TX
C00151837|R I BRICKLAYERS POLITICAL ACTION COMMITTEE|U|Q|||L|BRICKLAYERS & ALLIED CRAFTMAN|02905|PROVIDENCE|RI
C00151845|FARNSWORTH FOR CONGRESS COMMITTEE|P|H|REP|H2UT03041|||84604|PROVO|UT
C00151852|MAHONEY FOR CONGRESS COMMITTEE|P|H|REP|H2NJ02011|||08350|RICHLAND|NJ
C00151860|BROWN FOR CONGRESS COMMITTEE|P|H|REP|H2KY03024|||42501|SOMERSET|KY
C00151878|JIM MACK FOR CONGRESS COMMITTEE INC|P|H|REP|H2AZ01032|||85064|PHOENIX|AZ
C00151886|YATES FOR CONGRESS COMMITTEE|P|H|DEM|H2NJ04033|||08046|WILLINGBORO|NJ
C00151910|ZYCH FOR SENATE COMMITTEE|P|S|DEM|S2MO00049|||63118|ST LOUIS|MO
C00151928|PEOPLE FOR BILL WILLIS|P|H||H2CT06063|||06068|SALISBURY|CT
C00151951|JOHN BRYANT CAMPAIGN COMMITTEE|P|H||H2TX05048|||75228|DALLAS|TX
C00151969|MARTIN FOR CONGRESS COMMITTEE|P|H|REP|H2NM01029|||87113|ALBUQUERQUE|NM
C00151977|JOE WYATT FOR CONGRESS COMMITTEE|P|H||H8TX14013|||77901|VICTORIA|TX
C00151985|AMERICAN SECURITY BANK POLITICAL ACTION COMMITTEE(ASPAC)|U|Q|||C|AMERICAN SECURITY BANK NAT'L ASS'N|20013|WASHINGTON|DC
C00152009|COMMITTEE TO RE-ELECT BARBARA BOXER TO CONGRESS|P|H|DEM|H2CA06028|||94101|SAN FRANCISCO|CA
C00152025|FRIENDS OF EMIL BERNARD|P|H||H2NJ82013|||07675|WESTWOOD|NJ
C00152033|BATUS PUBLIC POLICY ACTION COMMITTEE|U|Q|||C|BATUS INC|40202|LOUISVILLE|KY
C00152058|FONDSE FOR CONGRESS COMMITTEE|P|H|REP|H2CA18023|||95366|RIPON|CA
C00152066|FRIENDS OF ED TOWNS|A|H|DEM|H2NY11017|||11242|BROOKLYN|NY
C00152090|MARTINEZ FOR CONGRESS|A|H|DEM|H2CA30028|||91754|EL MONTE|CA
C00152108|RAFALKO-FOR-CONGRESS COMMITTEE|P|H|DEM|H2PA10017||NONE|19504|SCRANTON|PA
C00152116|MONDRAGON FOR CONGRESS|P|H|DEM|H2NM03041|||87501|SANTA FE|NM
C00152132|POLITICAL ACTION COMMITTEE OF CARPENTERS' LOCAL #845|U|Q|||L|CARPENTERS & JOINERS OF AMER; UN BRTHD|19064|SPRINGFIELD|PA
C00152157|WORKING HANDS IN POLITICS/CARPENTERS L U 627 PAC|U|Q|||L|CARPENTER & JOINERS OF AMER; UN BRTHD|32205|JACKSONVILLE|FL
C00152165|SIEMENS-ALLIS, INC POLITICAL ACTION COMMITTEE|U|Q|||C|SIEMENS-ALLIS INC|30356|ATLANTA|GA
C00152173|COMMITTEE TO ELECT BIANCHI U S SENATOR|P|S|DEM|S2NJ00098|||07110|NUTLEY|NJ
C00152181|ROGER MILLER FOR CONGRESS COMMITTEE|P|H|DEM|H2IN04010|||46750|HUNTINGTON|IN
C00152199|RUBEN M TORRES CAMPAIGN FUND COMMITTEE|P|H|DEM|H2TX27042|||78520|BROWNSVILLE|TX
C00152207|SADBERRY FOR CONGRESS COMMITTEE|P|H|DEM|H2TX06038|||77801|BRYAN|TX
C00152215|SOTHAN FOR CONGRESS COMMITTEE|P|H|REP|H2CO06024|||80123|LITTLETON|CO
C00152223|ASBESTO-PAC 60-ASBESTOS WORKERS LOCAL 60|U|Q|||L|ASBESTOS WRKS; INT'L ASS'N-HEAT&FROST|33166|MIMAI|FL
C00152249|SAVE SOCIAL SECURITY POLITICAL ACTION COMM|U|N|||M|NONE|22046|FALLS CHURCH|VA
C00152256|VALLEY FIG GROWERS POLITICAL ACTION COMMITTEE|U|N|||V|VALLEY FIG GROWERS|93718|FRESNO|CA
C00152272|PLAINS COTTON COOPERATIVE ASSOCIATION EMPLOYEES POLITICAL ACTION COMMITTEE|U|N|||V|PLAINS COTTON COOPERATIVE ASS'N|79408|LUBBOCK|TX
C00152280|UPAC POLITICAL ACTION COMMITTEE|U|N|||M|NONE|60035|HIGHLAND PARK|IL
C00152298|MICHIGAN NATIONAL CITIZENS-POLITICAL ACTION COMMITTEE|U|Q|||C|MICHIGAN NATIONAL BANK|48013|BLOOMFIELD HILLS|MI
C00152306|JOHN H HARLAND POLITICAL ACTION COMMITTEE|U|Q|||C|JOHN H HARLAND COMPANY|30035|DECATUR|GA
C00152322|ALUMINUM BRICK & CLAY WORKERS ACTION COMMITTEE|U|Q|||L|UNION, AFL-CIO|63044|BRIDGETON|MO
C00152330|JEFF WENTWORTH FOR CONGRESS COMMITTEE|P|H|REP|H2TX23025|||78292|SAN ANTONIO|TX
C00152363|PICKETT FOR U S SENATE|P|S|DEM|S2VA00050|||23452|VA BEACH|VA
C00152389|SHAW FOR CONGRESS|P|H|REP|H2CA43104|||92660|NEWPORT BEACH|CA
C00152397|JONI WINES FOR CONGRESS COMMITTEE|P|H||H2NV02049|||89108|LAS VEGAS|NV
