CMTE_ID|CMTE_NAME|CMTE_DESIGN|CMTE_TYPE|CMTE_PTY_AFFILIATION|CAND_ID|CONNECTED_ORG_TYPE|CONNECTED_ORG_NAME|CMTE_ZIP|CMTE_CITY|CMTE_STATE
C00390005|CONNEALY 04|P|H|DEM|H4NE01049|||68020|DECATUR|NE
C00390013|ED HERMAN FOR CONGRESS|P|H|REP|H4OH10092|||44107|LAKEWOOD|OH
C00390039|REINFORCING OUR BELIEFS IN NORTH CAROLINA PAC (A.K.A. ROBIN PAC)|U|Q||||None|22152|Springfield|VA
C00390054|STANLEY, INC.  PAC|U|N|||C|Stanley, Inc.|22201|Arlington|VA
C00390062|MISSOURI FARMERS FOR BIODIESEL|U|N||||NONE|65109|JEFFERSON CITY|MO
C00390104|SOLANO COUNTY REPUBLICAN CENTRAL COMMITTEE (FED. ACCT.)|U|Y|REP|||California Republican Party|95687|Vacaville|CA
C00390112|RED GOLD, INC. POLITICAL ACTION COMMITTEE|U|Q|||C|RED GOLD INC|46036|Elwood|IN
C00390120|DANIEL WEBSTER FOR US SENATE|P|S|REP|S4FL00256||NONE|33606|TAMPA|FL
C00390153|CROWSON FOR CONGRESS|P|H|REP|H4WA03080|||98502|OLYMPIA|WA
C00390161|EUREKA POLITICAL ACTION COMMITTEE|D|Q||||Hon. Ken Calvert|20814|Bethesda|MD
C00390179|THE 159 GROUP INC|U|Q||||NONE|30305|ATLANTA|GA
C00390195|FRIENDS OF GREG PARKE|P|S|REP|S6VT00111|||05701|RUTLAND|VT
C00390237|THE FARR FOUNDATION POLITICAL ACTION COMMITTEE|U|N|REP||||63107|St. Louis|MO
C00390260|FRIENDS OF JEREMY ALEXANDER|P|H|DEM|H4IL00016|||60615|CHICAGO|IL
C00390278|DOMNICK HUNTER INC FEDERAL PAC|U|N|||C|DOMNICK HUNTER INC|28269|CHARLOTTE|NC
C00390294|FRIENDS OF JAMIE METZL|P|H|DEM|H4MO05192||NONE|64112|Kansas City|MO
C00390351|BIOGEN IDEC POLITICAL ACTION COMMITTEE|U|Q|||C|Biogen Idec|02142|Cambridge|MA
C00390385|MERVIN EVANS 2004 MERVIN EVANS FOR CONGRESS|P|H|DEM|H0CA32085|||90057|LOS ANGELES|CA
C00390419|IN PAC|U|N||||NONE|47203|COLUMBUS|IN
C00390427|BELK 2004 US SENATE|P|S|DEM|S4SC00141|||07030|HOBOKEN|NJ
C00390476|CATHY MCMORRIS FOR CONGRESS|P|H|REP|H4WA05077||WA-05 Congressional Victory Committee|99210|Spokane|WA
C00390526|HOME SCHOOL LEGAL DEFENSE ASSOCIATION FEDERAL PAC|U|Q|||M|Home School Legal Defense Association|20134|Purcellville|VA
C00390542|HAWKINS FOR CONGRESS|P|H|REP|H4UT03096|||84123|SALT LAKE CITY|UT
C00390559|COMMITTEE TO ELECT JIM FRITZ TO CONGRESS|P|H|DEM|H4CO00015|||81643|MESA|CO
C00390575|WELLCARE HEALTH PLANS, INC. PAC (WELLCARE PAC)|U|Q|||C|WellCare Health Plans, Inc.|33634|Tampa|FL
C00390583|BROWNSTEIN HYATT FARBER SCHRECK P.C. POLITICAL ACTION COMMITTEE|U|Q|||C|BROWNSTEIN HYATT & FARBER PC|80202|Denver|CO
C00390633|SCHOOLSFIRST FEDERAL CREDIT UNION EMPLOYEES FEDERAL PAC|U|Q|||M|SCHOOLSFIRST FEDERAL CREDIT UNION|90071|LOS ANGELES|CA
C00390641|TULARE COUNTY REPUBLICAN CENTRAL COMMITTEE (FEDERAL)|U|Y|REP|||California Republican Party - Federal|93274|Tulare|CA
C00390658|TRUEMAJORITYACTIONPAC|U|Q|||M|TRUEMAJORITYACTION|05401|BURLINGTON|VT
C00390666|PITTSBURGH AIRPORT AREA CHAMBER OF COMMERCE PAC|U|N|||M|PITTSBURGH AIRPORT AREA CHAMBER OF COM|15108|MOON TOWNSHIP|PA
C00390674|FREEDOM FUND|U|Q||||NONE|20036|Washington|DC
C00390682|SWALES AND ASSOCIATES INC POLITICAL ACTION COMMITTEE|U|N|||C|SWALES AND ASSOCIATES INC|20705|BELTSVILLE|MD
C00390724|WALBERG FOR CONGRESS|P|H|REP|H4MI07103||Goodlatte Blunt Joint Fundraising Comm|49287|Tipton|MI
C00390757|FIFTH DISTRICT DEMOCRATIC COMMITTEE|U|Y|DEM|||MICHIGAN DEMOCRATIC STATE CENTRAL COMM|48501|Flint|MI
C00390823|MIKE EMMONS FOR CONGRESS|P|H|DEM|H4FL07046|||32779|LONGWOOD|FL
C00390831|JOHN S FUND|U|Q||||None|62025|Edwardsville|IL
C00390864|FRIENDS OF LARRY KLAYMAN|P|S||S4FL00264|||75244|DALLAS|TX
C00390872|THOMAS WINTERBOTTOM FOR PRESIDENT|P|P|DEM|P00003244|||19464|POTTSTOWN|PA
C00390898|CLARK FOR PRESIDENT INC.|P|P|DEM|P40002792||None|72201|LITTLE ROCK|AR
C00390914|FRIENDS OF JEFF SMITH|P|H|DEM|H4MO03106|||03755|HANOVER|NH
C00390930|RUBEN GARCIA FOR CONGRESS|P|H|REP|H4CA51046|||92108|SAN DIEGO|CA
C00390955|LUNGREN FOR CONGRESS|P|H|REP|H6CA34112|||95624|Elk Grove|CA
C00390963|ARDENT HEALTH SERVICES LLC GOOD GOVERNMENT FUND|U|Q|||C|Ardent Health Services LLC|37215|Nashville|TN
C00390971|CC SERVICES INC COUNTRY POLITICAL ACTION COMMITTEE|U|N|||C|CC SERVICES INC|61702|BLOOMINGTON|IL
C00390989|WESTAR ENERGY EMPLOYEES POLITICAL ACTION COMMITTEE|U|N|||C|WESTAR ENERGY|66601|TOPEKA|KS
C00391003|BILL WYATT FOR PRESIDENT|P|P|REP|P40003014|||90028|LOS ANGELES|CA
C00391011|JANE HAGUE FOR CONGRESS|P|H|REP|H4WA01191|||98004|BELLEVUE|WA
C00391029|JIM COSTA FOR CONGRESS|P|H|DEM|H4CA20082||None|93711|Fresno|CA
C00391086|WATSON PHARMACEUTICALS INC EMPLOYEES POLITICAL ACTION COMMITTEE AKA WATSON EMPLOYEE PAC|U|N|||C|WATSON PHARMACEUTICALS INC|92880|CORONA|CA
C00391128|MOUNT VERNON MILLS INC PAC|U|Q|||C|MOUNT VERNON MILLS INC|29662|MAULDIN|SC
C00391151|FRIENDS OF BILL GLUBA|P|H|DEM|H2IA01014|||52809|DAVENPORT|IA
C00391169|SOUTHWEST LOUISIANA ALLIANCE FOR BUSINESS SLAB|U|N||||NONE|70503|LAFAYETTE|LA
C00391193|BRAD SMITH FOR CONGRESS|P|H|REP|H4MI07111|||49220|Addison|MI
C00391201|CITIZENS TO ELECT ELLIS TO CONGRESS (CEEC)|P|H|DEM|H4GA09032|||30907|Martinez|GA
C00391219|INFINEON TECHNOLOGIES NORTH AMERICA CORP. POLITICAL ACTION COMMITTEE|U|N|||C|Qimonda North America Corp. PAC|95035|Milpitas|CA
C00391227|ROLLE FOR CONGRESS|P|H|REP|H4MD06118|||21702|Frederick|MD
C00391235|BAGWELL FOR CONGRESS|P|H|DEM|H4IL19073|||62450|OLNEY|IL
C00391243|FRIENDS OF CONNIE MACK|P|H|REP|H4FL14059||Mack-Feeney Victory Fund|34106|Naples|FL
C00391268|JOHN MCKINNIS FOR CONGRESS INC|P|H|REP|H4MD04055|||20904|SILVER SPRING|MD
C00391276|CONSERVATION POLITICAL ACTION COMMITTEE CONPAC|U|N||||NONE|55120|MENDOTA HEIGHTS|MN
C00391292|MATT KLEMMENSEN FOR PRESIDENT|P|P||P00003699|||94509|ANTIOCH|CA
C00391318|KOHLENBERG FOR CONGRESS|P|H|DEM|H4WI05073|||53066|OCONOMOWOC|WI
C00391334|VIRGINIA JOHNSON FOR CONGRESS COMMITTEE INC.|P|H|REP|H4NC13017|||27429|Greensboro|NC
C00391383|MCKENNA LONG & ALDRIDGE LLP POLITICAL ACTION COMMITTEE|U|Q||||NONE|30308|Atlanta|GA
C00391409|STAPLES POLITICAL ACTION COMMITTEE (STAPLES PAC)|U|N|||C|STAPLES INC|01702|Framingham|MA
C00391417|FRIEDMAN BILLINGS RAMSEY GROUP INC POLITICAL ACTION COMMITTEE (FBR PAC)|U|N|||C|Friedman Billings Ramsey Group|22209|ARLINGTON|VA
C00391458|NEW JERSEY FIRST|U|Q|||V|Lautenberg 20 Years Committee|07102|Newark|NJ
C00391466|AMERICAN TRADITION|U|N||||NONE|20879|GAITHERSBURG|MD
C00391490|COUNCIL FOR CITIZENS AGAINST GOVERNMENT WASTE POLITICAL ACTION COMMITTEE (CCAGW PAC)|U|Q|||M|COUNCIL FOR CITIZENS AGAINST GOVERNMEN|20036|Washington|DC
C00391508|THE VOICE FOR TREES PAC|U|Q|||T|Tree Care Industry Association|03053|Londonderry|NH
C00391532|APPRISS INC PAC|U|N|||W|APPRISS INC|40223|LOUISVILLE|KY
C00391540|WORKING FAMILIES FOR CHET BELL|P|H|DEM|H4WI01106|||53149|MUKWONAGO|WI
C00391565|CECILIA M HARDING FOR PRESIDENT COMMITTEE|P|P|DEM|P40003048|||33133|MIAMI|FL
C00391581|ODONNELL COMMITTEE|P|P|DEM|P40003055|||03784|WEST LEBANON|NH
C00391615|FLEMING FOR CONGRESS 2004|P|H|REP|H4NY17101|||10533|IRVINGTON|NY
C00391680|RAYMOND FOR PRESIDENT COMMITTEE|P|P|DEM|P40003071|||48322|WEST BLOOMFIELD|MI
C00391714|HEALTHY FAMILIES FOR AMERICA|U|Q||||None|22313|Alexandria|VA
C00391730|JACKIE WINTERS FOR CONGRESS 2004 INC|P|H|REP|H4OR05171|||97302|SALEM|OR
C00391789|SATELLITE SERVICES INC (SSI) PAC|U|N|||C|SATELLITE SERVICES INC|49855|MARQUETTE|MI
C00391797|DIRIGO PAC|U|Q||||NONE|22313|Alexandria|VA
C00391821|KOPPERS INC PAC|U|Q|||C|KOPPERS INC.|15219|PITTSBURGH|PA
C00391854|BRAD CARSON FOR SENATE|P|S|DEM|S4OK00133|||74018|CLAREMORE|OK
C00391870|PIPKIN FOR US SENATE INC|P|S|REP|S4MD00152|||21666|STEVENSVILLE|MD
C00391896|DAVE FRANKER FOR CONGRESS|P|H|DEM|H4IA02034|||52317|NORTH LIBERTY|IA
C00391904|CLINT MOORE FOR CONGRESS COMMITTEE|P|H|REP|H4TX02082|||77373|SPRING|TX
C00391961|CITIZENS FOR HOPE RESPONSIBILITY INDEPENDENCE AND SERVICE PAC (CHRIS PAC)|U|Q||||None|20005|Washington|DC
C00391979|HERZOG CONTRACTING CORP POLITICAL ACTION COMMITTEE|U|Q||||HERZOG CONTRACTING CORP|20001|WASHINGTON|DC
C00391987|BOB SWENSON FOR US SENATE|P|S|IND|S4WI00132|||54935|FOND DU LAC|WI
C00391995|DAN COLEMAN CAMPAIGN COMMITTEE|P|H|DEM|H4FL00025|||33779|LARGO|FL
C00392068|FLOYD FOR CONGRESS COMMITTEE|P|H|REP|H4MD08163|||20813|CHEVY CHASE|MD
C00392084|NANCY BOYDA FOR CONGRESS|P|H|DEM|H4KS02107|||66601|Topeka|KS
C00392126|END-OF-LIFE CHOICES PAC|U|N|||M|END-OF-LIFE CHOICES|80246|GLENDALE|CO
C00392134|MAKING BUSINESS EXCEL POLITICAL ACTION COMMITTEE|U|Q||||NONE|82003|Cheyenne|WY
C00392142|COBB/LAMARCHE|P|P|GRE|P40003097|||20010|Washington|DC
C00392183|FRIENDS OF JAN SCHNEIDER|A|H|DEM|H2FL13139|||34236|SARASOTA|FL
C00392266|STREUSAND FOR CONGRESS|P|H|REP|H4TX10085|||77379|SPRING|TX
C00392282|AMERICANS FOR TRUTH IN POLITICS|U|N|REP|H4CO03126||None|81502|Grand Junction|CO
C00392290|ACE CASH EXPRESS INC PAC|U|Q|||C|ACE CASH EXPRESS INC|75038|Irving|TX
C00392316|COMMITTEE TO ELECT VANHOY UNITED STATES HOUSE|P|H|REP|H4NC05203|||27358|SUMMERFIELD|NC
C00392324|RICK BELL FOR CONGRESS|A|H|DEM|H4CA33069|||90034|LOS ANGELES|CA
C00392373|RIETH-RILEY CONSTRUCTION CO INC FEDERAL POLITICAL ACTION COMMITTEE|U|N|||C|RIETH-RILEY CONSTRUCTION CO INC|46527|GOSHEN|IN
C00392381|BRAUN, HARRY W III CAMPAIGN COMMITTEE|P|P|DEM|P40003139|||85016|PHOENIX|AZ
C00392415|HOWARD MASON FOR CONGRESS COMMITTEE|P|H|REP|H4NC04081|||27545|KNIGHTDALE|NC
C00392464|UNIVERSAL MUSIC GROUP POLITICAL ACTION COMMITTEE|U|Q|||C|UNIVERSAL MUSIC GROUP|90404|SANTA MONICA|CA
C00392506|JAMES A GARNER CONGRESSIONAL COMMITTEE|P|H|REP|H4NY04059|||10017|NEW YORK|NY
C00392514|DAN BRADY FOR CONGRESS|P|H|DEM|H4OH00010|||44102|CLEVELAND|OH
C00392530|CITIZENS FOR SALAZAR|P|H|REP|H4MD07033|||21042|ELLICOTT CITY|MD
C00392548|LEADERSHIP ENCOURAGING EXCELLENCE PAC|U|Q|REP|||NONE|20171|Herndon|VA
C00392621|SNOW PAC|U|Q||||NONE|84101|Salt Lake City|UT
C00392654|PALM BEACH COUNTY HUMAN RIGHTS COUNCIL FEDERAL PAC|U|N|||C|PALM BEACH COUNTY HUMAN RIGHTS COUNCIL|33402|WEST PALM BEACH|FL
C00392670|POE FOR CONGRESS|P|H|REP|H4TX02108||NONE|77347|Humble|TX
C00392688|MCCAUL FOR CONGRESS, INC|P|H|REP|H4TX10093||McCaul-Texas Victory Committee|78701|Austin|TX
C00392738|HOLDING ONTO OREGON'S PRIORITIES|U|Q||||WYDEN FOR OREGON|97208|Portland|OR
C00392761|BUCHANAN FOR PRESIDENT  2004|P|P|REP|P40003162|||33140|MIAMI BEACH|FL
C00392795|GENERATION NEXT PAC- FEDERAL ACCOUNT|U|Q|||M|Gen Next|92660|Newport Beach|CA
C00392886|OMNICARE INC.  POLITCAL ACTION COMMITTEE|U|Q|||C|OmniCare Inc.|41101|Covington|KY
C00392894|VICTORY CAMPAIGN 2004|U|N||||None|20036|WASHINGTON|DC
C00392928|SAN FRANCISCO DEMOCRATIC COUNTY CENTRAL COMMITTEE|U|Y|SUB|||California Democratic Party|90069|West Hollywood|CA
C00392936|RICHARD MORRISON CONGRESSIONAL COMMITTEE|P|H|DEM|H4TX22122|||77565|KEMAH|TX
C00392985|JIM FELDKAMP FOR CONGRESS|P|H|REP|H4OR04075|||97402|Eugene|OR
C00393009|DANIEL MONGIARDO FOR US SENATE|P|S||S4KY00059|||40604|FRANKFORT|KY
C00393033|JOHN SALAZAR FOR CONGRESS|P|H|DEM|H4CO03167||John Salazar and Ken Salazar Joint Com|81002|Pueblo|CO
C00393041|FRIENDS OF AMATA|P|H|REP|H4AS00036|||96799|PAGO PAGO|AS
C00393058|VETERANS PARTY OF AMERICA|U|X|UNK|||NONE|33705|SAINT PETERSBURG|FL
C00393090|PEOPLE FOR CARL ANDREWS COMMITTEE|P|H|DEM|H4NY11112|||11213|BROOKLYN|NY
C00393165|ROSCOE MOORE FOR CONGRESS COMMITTEE|P|H|REP|H4MD04063|||20848|ROCKVILLE|MD
C00393173|COMERICA INC. PAC|U|Q|||C|Comerica Incorporated|48275|Detroit|MI
C00393181|WESTERN GOP MAJORITY COMMITTEE|J|H|REP|H0CA14042|||80228|LAKEWOOD|CO
C00393223|SENTILLION INC PAC|U|N|||C|SENTILLION INC|01810|ANDOVER|MA
C00393256|SRA INTERNATIONAL INC FUND FOR BETTER IT IN GOVERNMENT|U|Q|||C|SRA International, Inc.|22033|Fairfax|VA
C00393280|BODELL FOR CONGRESS|P|H||H4CA29109|||91224|LA CRESCENTA|CA
C00393298|HERBALIFE INTERNATIONAL INC. POLITICAL ACTION COMMITTEE (AKA HERBALIFEPAC)|U|Q|||C|Herbalife International, Inc.|90502|Torrance|CA
C00393314|DALY FOR CONGRESS|P|H|DFL|H4MN02086|||55124|APPLE VALLEY|MN
C00393330|WILKERSON FOR SENATE 2004|P|S|REP|S4IN00097|||78255|SAN ANTONIO|TX
C00393348|KENNY MARCHANT FOR CONGRESS|P|H|REP|H4TX24094||Marchant-Sessions Joint Committee|75011|Carrollton|TX
C00393363|POLITICAL ACTION COMMITTEE FOR OCCUPATIONAL SAFETY AND HEALTH (PACOSH)|U|N|||||11218|BROOKLYN|NY
C00393389|MCINTYRE FOR CONGRESS|P|H|REP|H4TX17072|||77845|COLLEGE STATION|TX
C00393405|WASHINGTON ADVOCACY PAC|U|N|||||20004|WASHINGTON|DC
C00393421|VICTOR ELIZALDE FOR CONGRESS|P|H|REP|H4CA30073|||90230|CULVER CITY|CA
C00393454|MILK PRODUCERS COUNCIL FEDERAL POLITICAL ACTION COMMITTEE|U|N|||T|MILK PRODUCERS COUNCIL|91710|CHINO|CA
C00393462|CHRISTENSEN 4 CONGRESS|A|H|REP|H4TX04062|||75070|McKinney|TX
C00393470|TEW CARDENAS PAC|U|N||||NONE|20005|Washington|DC
C00393488|STOP HILARY PAC|U|U|||||20010|WASHINGTON|DC
C00393504|HOOK POLITICAL ACTION COMMITTEE|U|N||||NONE|20036|WASHINGTON|DC
C00393512|BEN CHANDLER FOR CONGRESS|P|H|DEM|H4KY06072||Kentucky Forward Pac|40508|Lexington|KY
C00393520|FEDERAL NATIONAL MORTGAGE ASSOCIATION POLITICAL ACTION COMMITTEE (FANNIE MAE PAC)|U|Q|||C|Federal National Mortgage Association|20016|Washington|DC
C00393553|NATIONAL ACADEMY OF ELDER LAW ATTORNEYS POLITICAL ACTION COMMITTEE|U|Q|||M|NATIONAL ACADEMY OF ELDER LAW ATTORNEY|85716|TUCSON|AZ
C00393561|KOLB FOR CONGRESS|P|H|REP|H4NY29106|||14534|PITTSFORD|NY
C00393603|BOOT PAC AKA BUILDING OUR OPPORTUNITIES TOGETHER PAC|U|Q||||NONE|59624|Helena|MT
C00393629|MCHENRY FOR CONGRESS|P|H|REP|H4NC10047|||28603|HICKORY|NC
C00393652|JOE DONNELLY FOR CONGRESS|P|H|DEM|H4IN02101||Indiana House  Victory Fund|46634|South Bend|IN
C00393660|2006 COMMITTEE TO ELECT CYNTHIA RODRIGUEZ MATTHEWS TO 26TH CONGRESSIONAL DISTRICT|P|H|DEM|H4CA26097||None|91750|LA VERNE|CA
C00393678|START CHANGE|U|Q||||NONE|20001|WASHINGTON|DC
C00393694|ALIEN TECHNOLOGY CORPORATION FUND FOR GOOD GOVERNMENT|U|N|||C|ALIEN TECHNOLOGY CORPORATION|95037|MORGAN HILL|CA
C00393702|KING FOR CONGRESS|P|H|DEM|H4NM02056|||87035|Moriarty|NM
C00393728|TEXAS HOMECARE PAC|U|Q|||T|TEXAS ASSOCIATION FOR HOME CARE INC|78731|AUSTIN|TX
C00393736|GENZYME CORPORATION POLITICAL ACTION COMMITTEE (GENZ-PAC)|U|Q|||C|Genzyme Corporation|20006|Washington|DC
C00393751|MULTIMAX INCORPORATED PAC|U|N|||C|MULTIMAX INCORPORATED|22043|FALLS CHURCH|VA
C00393769|OCEAN CHAMPIONS POLITICAL ACTION COMMITTEE|U|Q|||M|Ocean Champions|95010|CAPITOLA|CA
C00393785|BILL JONES FOR US SENATE|P|S|REP|S4CA00274|||93704|FRESNO|CA
C00393868|ZINGA FOR CONGRESS|P|H|REP|H4IL17069||None|61266|Moline|IL
C00393884|MECHANICAL EQUIPMENT COMPANY INC POLITICAL ACTION COMMITTEE|U|N|||C|MECHANICAL EQUIPMENT COMPANY INC|70433|COVINGTON|LA
C00393926|BILL SPADEA FOR CONGRESS|P|H|REP|H4NJ12081||MAN IN THE ARENA|20005|WASHINGTON|DC
C00393934|CONGRESS FOR PEACE|A|H|DEM|H4IL08092|||60046|LINDENHURST|IL
C00393959|SMILE PAC|U|Q|REP|||NONE|30906|Augusta|GA
C00393975|ORTHOPEDIC HOSPITAL OF OKLAHOMA, LLC FEDERAL PAC|U|Q||||None|74137|Tulsa|OK
C00393983|BILL MANGER FOR CONGRESS INC.|P|H|REP|H4NY01089|||11969|SOUTHHAMPTON|NY
C00394015|KAZA FOR CONGRESS|P|H|DEM|H4OR05189|||97130|MANZANITA|OR
C00394031|SYMANTEC CORPORATION POLITICAL ACTION COMMITTEE|U|Q|||C|Symantec Corporation|95014|Cupertino|CA
C00394114|MARGARET HOSTETTER FOR CONGRESS|P|H|IND|H4FL20031||NONE|33325|Ft. Lauderdale|FL
C00394122|PINNACLE ENTERTAINMENT, INC. PAC AKA PINNACLE ENTERTAINMENT PAC|U|N|||C|PINNACLE ENTERTAINMENT, INC.|94901|SAN RAFAEL|CA
C00394130|ERIK SAENZ FOR CONGRESS|P|H||H4TX22130|||77054|HOUSTON|TX
C00394163|PHYSICIAN HOSPITALS OF AMERICA POLITICAL ACTION COMMITTEE|U|Q|||T|PHYSICIAN HOSPITALS OF AMERICA|57105|Sioux Falls|SD
C00394171|CHAVEZ FOR CONGRESS|P|H|DEM|H6CA38097|||91746|LA PUENTE|CA
C00394221|TOM MILLS FOR CONGRESS|P|H|REP|H4GA08083|||30240|LAGRANGE|GA
C00394338|MARTINEZ FOR SENATE|P|S|REP|S4FL00298|||33606|TAMPA|FL
C00394353|CANSECO FOR CONGRESS|P|H|REP|H4TX28046|||78230|San Antonio|TX
C00394379|GRASS ROOTS COALITION TO RESTORE SANITY IN GOVERNMENT|U|N||||NONE|03909|YORK VILLAGE|ME
C00394445|CHRIS JOHN FOR US SENATE|P|S|DEM|S4LA00040|||70508|LAFAYETTE|LA
C00394452|EXCHANGE CONTRACTORS PAC|U|Q||||NONE|93635|LOS BANOS|CA
C00394460|MCDONALD HOPKINS LLC PAC|U|N|||C|McDonald Hopkins LLC|44114|Cleveland|OH
C00394494|FIRST DATA CORPORATION EMPLOYEES FOR RESPONSIBLE GOVERNMENT|U|Q|||C|First Data Corporation|80111|Greenwood Village|CO
C00394528|PETER IDUSOGIE FOR CONGRESS|P|H|DEM|H4MN02094|||55430|MINNEAPOLIS|MN
C00394551|WABTEC CORPORATION PAC (AKA WABTEC PAC)|U|N|||C|WABTEC CORPORATION|15148|WILMERDING|PA
C00394569|DR. JOHN CHRISTOPHER MASON D.O. (RET)|P|P|DEM|P40003253|||28466|WALLACE|NC
C00394577|LETICIA HINOJOSA FOR CONGRESS|P|H|DEM|H4TX25117|||78504|MCALLEN|TX
C00394593|DAVID VITTER FOR US SENATE|P|S|REP|S4LA00057|||70011|METAIRIE|LA
C00394601|ANTHONY FOR SENATE|P|S|REP|S4OK00158|||73154|OKLAHOMA CITY|OK
C00394627|RIVKIN-CAROTHERS FOR CONGRESS|P|H|DEM|H4IL07110|||60602|CHICAGO|IL
C00394650|JBS USA, INC. PAC|U|Q|||C|JBS USA, Inc.|80634|Greeley|CO
C00394668|GENERAL ELECTRIC COMPANY AEROSPACE POLITICAL ACTION COMMITTEE (GEAPAC)|U|Q|||C|General Electric Company|20004|Washington|DC
C00394692|COMMITTEE TO ELECT WILLIAM (WILLIE) VADEN FOR CONGRESS|P|H|REP|H4TX27030|||78466|CORPUS CHRISTI|TX
C00394700|NEW JERSEY REPUBLICAN PROLIFE COALITION|U|Q|||M|NEW JERSEY REPUBLICAN PROLIFE COALITIO|07090|WESTFIELD|NJ
C00394726|PENNSYLVANIA HOMECARE ASSOCIATION POLITICAL ACTION COMMITTEE|U|N|||M|PENNSYLVANIA HOMECARE ASSOCIATION|17043|LEMOYNE|PA
C00394734|PATRIOTS FOR AL GORE|U|N||||NONE|62615|AUBURN|IL
C00394767|WINSOME SEARS FOR CONGRESS|P|H|REP|H4VA03035|||23218|Richmond|VA
C00394775|GROOM LAW GROUP CHARTERED POLITICAL ACTION COMMITTEE|U|N|||C|GROOM LAW GROUP CHARTERED|20006|Washington|DC
C00394809|COLE 4 CONGRESS|P|H|DEM|H4NC10054|||28645|LENOIR|NC
C00394833|SANDY LYONS FOR CONGRESS|P|H||H4NC10062|||28601|HICKORY|NC
C00394866|CHARLES BOUSTANY JR MD FOR CONGRESS, INC|P|H|REP|H4LA07029||NONE|70598|Lafayette|LA
C00394882|FRIENDS OF JACK ORCHULLI|P|S|REP|S4CT00146|||06820|DARIEN|CT
C00394890|TEXAS ASSOCIATION OF BENEFIT ADMINISTRATORS PAC|U|N|||T|TEXAS ASSOCIATION OF BENEFIT ADMINISTR|75137|DUNCANVILLE|TX
C00394916|LEADERSHIP CIRCLE PAC, THE|U|Q||||North Carolina Leadership Committee|27602|Raleigh|NC
C00394957|SCALISE FOR CONGRESS|P|H|REP|H0LA01087||NONE|70183|JEFFERSON|LA
C00394973|CAPRI CAFARO FOR CONGRESS 2004|A|H|DEM|H4OH14094|||44060|Mentor|OH
C00395004|FIELDS FOR  CONGRESS|P|H|DEM|H4OK02105|||74501|MCALESTER|OK
C00395038|NADER FOR PRESIDENT 2004|A|P|IND|P20000527||None|20036|WASHINGTON|DC
C00395079|ALBERT ROBLES FOR CONGRESS|P|H|DEM|H4CA37060|||90745|CARSON|CA
C00395095|LOIS MURPHY FOR CONGRESS|P|H|DEM|H4PA06045|||19072|NARBERTH|PA
C00395129|VIRGIL YANTA FOR CONGRESS|P|H|DEM|H4TX23062|||78249|SAN ANTONIO|TX
C00395137|ROGER SCOTT FOR CONGRESS|P|H||H4TX20027|||78201|SAN ANTONIO|TX
C00395178|AJJAN FOR CONGRESS INC.|P|H|R|H4NJ08063|||07012|Clifton|NJ
C00395186|SYNIVERSE TECHNOLOGIES POLITICAL ACTION COMMITTEE (PAC)|U|Q|||C|SYNIVERSE TECHNOLOGIES INC|33647|TAMPA|FL
C00395194|NORTHSTAR PAC|U|N|||C|NORTHSTAR BUSINESS ENTERPRISES|10019|NEW YORK|NY
C00395244|WEST CENTRAL COOPERATIVE POLITICAL ACTION COMMITTEE|U|N|||V|WEST CENTRAL COOPERATIVE|51459|Ralston|IA
C00395277|JIM NICKERSON FOR CONGRESS|P|H|DEM|H4TX04096|||75482|SULPHUR SPRINGS|TX
C00395285|AREVA COGEMA FRAMATOME ANP POLITICAL ACTION COMMITTEE|U|Q|||C|AREVA ENTERPRISES INC|20814|Bethesda|MD
C00395350|NATIONAL REVERSE MORTGAGE LENDERS ASSOCIATION POLITICAL ACTION COMMITTEE (NRMLA PAC)|U|N|||T|NATIONAL REVERSE MORTGAGE LENDERS ASSO|20036|Washington|DC
C00395376|ALEXAKIS FOR CONGRESS|A|H|DEM|H4MD01085|||21666|STEVENSVILLE|MD
C00395384|KNAPP FOR CONGRESS|P|H|REP|H4TN05079|||37215|NASHVILLE|TN
C00395392|FRIENDS OF BARBARA FERRIS|P|H|DEM|H4OH10134|||44129|PARMA|OH
C00395434|LEELANAU COUNTY DEMOCRATIC COMMITTEE|U|Y|DEM|||MICHIGAN DEM ST CENT CMTE|49684|TRAVERSE CITY|MI
C00395467|JEFF FORTENBERRY FOR UNITED STATES CONGRESS|P|H|REP|H4NE01064||NONE|68508|Lincoln|NE
C00395475|MESPLAY FOR PRESIDENT|P|P||P40003279|||92024|ENCINITAS|CA
C00395517|JIM STORK FOR CONGRESS|P|H|DEM|H4FL22052||NONE|20006|Washington|DC
C00395533|NATIONAL RIGHT TO WORK COMMITTEE PAC, THE|U|Q|||W|The National Right to Work Committee|22151|North Springfield|VA
C00395541|BEST IN GOVERNMENT POLITICAL ACTION COMMITTEE BIG PAC|U|N||||NONE|36105|MONTGOMERY|AL
C00395558|WILLIE LANDRY MOUNT FOR CONGRESS|P|H|DEM|H4LA07045|||70602|LAKE CHARLES|LA
C00395590|PLACER COUNTY REPUBLICAN PARTY (FEDERAL ACCT.)|U|Y|REP|||California Republican Party|95661|Roseville|CA
C00395608|FRIENDS OF DUANE SAND|A|H|REP|H4ND00038||None|20005|WASHINGTON|DC
C00395673|KONOP FOR CONGRESS|P|H|DEM|H4OH04038|||45810|ADA|OH
